index, name                                                   , type      , volume-mm3 
1   , ctx-rh-lateralorbitofrontal_1                          , cortical  ,     4203.0 
2   , ctx-rh-lateralorbitofrontal_2                          , cortical  ,     2956.0 
3   , ctx-rh-parsorbitalis_1                                 , cortical  ,     2200.0 
4   , ctx-rh-frontalpole_1                                   , cortical  ,     1290.0 
5   , ctx-rh-medialorbitofrontal_1                           , cortical  ,     2331.0 
6   , ctx-rh-medialorbitofrontal_2                           , cortical  ,     1921.0 
7   , ctx-rh-parstriangularis_1                              , cortical  ,     5339.0 
8   , ctx-rh-parsopercularis_1                               , cortical  ,     4639.0 
9   , ctx-rh-rostralmiddlefrontal_1                          , cortical  ,     9291.0 
10  , ctx-rh-rostralmiddlefrontal_2                          , cortical  ,     7169.0 
11  , ctx-rh-superiorfrontal_1                               , cortical  ,     8031.0 
12  , ctx-rh-superiorfrontal_2                               , cortical  ,     7625.0 
13  , ctx-rh-superiorfrontal_3                               , cortical  ,     4477.0 
14  , ctx-rh-superiorfrontal_4                               , cortical  ,     3051.0 
15  , ctx-rh-caudalmiddlefrontal_1                           , cortical  ,     5911.0 
16  , ctx-rh-precentral_1                                    , cortical  ,     4118.0 
17  , ctx-rh-precentral_2                                    , cortical  ,     3801.0 
18  , ctx-rh-precentral_3                                    , cortical  ,     3355.0 
19  , ctx-rh-paracentral_1                                   , cortical  ,     3064.0 
20  , ctx-rh-rostralanteriorcingulate_1                      , cortical  ,     1896.0 
21  , ctx-rh-caudalanteriorcingulate_1                       , cortical  ,     1707.0 
22  , ctx-rh-posteriorcingulate_1                            , cortical  ,     2731.0 
23  , ctx-rh-isthmuscingulate_1                              , cortical  ,     1819.0 
24  , ctx-rh-postcentral_1                                   , cortical  ,     3094.0 
25  , ctx-rh-postcentral_2                                   , cortical  ,     4637.0 
26  , ctx-rh-supramarginal_1                                 , cortical  ,     4051.0 
27  , ctx-rh-supramarginal_2                                 , cortical  ,     4822.0 
28  , ctx-rh-superiorparietal_1                              , cortical  ,     3162.0 
29  , ctx-rh-superiorparietal_2                              , cortical  ,     3182.0 
30  , ctx-rh-superiorparietal_3                              , cortical  ,     4553.0 
31  , ctx-rh-inferiorparietal_1                              , cortical  ,     5362.0 
32  , ctx-rh-inferiorparietal_2                              , cortical  ,     3814.0 
33  , ctx-rh-inferiorparietal_3                              , cortical  ,     4638.0 
34  , ctx-rh-precuneus_1                                     , cortical  ,     3962.0 
35  , ctx-rh-precuneus_2                                     , cortical  ,     4623.0 
36  , ctx-rh-cuneus_1                                        , cortical  ,     2266.0 
37  , ctx-rh-pericalcarine_1                                 , cortical  ,     1483.0 
38  , ctx-rh-lateraloccipital_1                              , cortical  ,     3463.0 
39  , ctx-rh-lateraloccipital_2                              , cortical  ,     3354.0 
40  , ctx-rh-lateraloccipital_3                              , cortical  ,     2171.0 
41  , ctx-rh-lingual_1                                       , cortical  ,     3336.0 
42  , ctx-rh-lingual_2                                       , cortical  ,     1838.0 
43  , ctx-rh-fusiform_1                                      , cortical  ,     4098.0 
44  , ctx-rh-fusiform_2                                      , cortical  ,     4393.0 
45  , ctx-rh-parahippocampal_1                               , cortical  ,     2386.0 
46  , ctx-rh-entorhinal_1                                    , cortical  ,     2718.0 
47  , ctx-rh-temporalpole_1                                  , cortical  ,     2522.0 
48  , ctx-rh-inferiortemporal_1                              , cortical  ,     5602.0 
49  , ctx-rh-inferiortemporal_2                              , cortical  ,     4425.0 
50  , ctx-rh-middletemporal_1                                , cortical  ,     4565.0 
51  , ctx-rh-middletemporal_2                                , cortical  ,     7110.0 
52  , ctx-rh-bankssts_1                                      , cortical  ,     2863.0 
53  , ctx-rh-superiortemporal_1                              , cortical  ,     6004.0 
54  , ctx-rh-superiortemporal_2                              , cortical  ,     5501.0 
55  , ctx-rh-transversetemporal_1                            , cortical  ,      876.0 
56  , ctx-rh-insula_1                                        , cortical  ,     2757.0 
57  , ctx-rh-insula_2                                        , cortical  ,     2776.0 
58  , Right-Thalamus_Proper                                  , subcortical,     6441.0 
59  , Right-Caudate                                          , subcortical,     3906.0 
60  , Right-Putamen                                          , subcortical,     4813.0 
61  , Right-Pallidum                                         , subcortical,     1850.0 
62  , Right-Accumbens_area                                   , subcortical,      530.0 
63  , Right-Hippocampus                                      , subcortical,     4328.0 
64  , Right-Amygdala                                         , subcortical,     1594.0 
65  , ctx-lh-lateralorbitofrontal_1                          , cortical  ,     4026.0 
66  , ctx-lh-lateralorbitofrontal_2                          , cortical  ,     3419.0 
67  , ctx-lh-parsorbitalis_1                                 , cortical  ,     1851.0 
68  , ctx-lh-frontalpole_1                                   , cortical  ,      988.0 
69  , ctx-lh-medialorbitofrontal_1                           , cortical  ,     2424.0 
70  , ctx-lh-medialorbitofrontal_2                           , cortical  ,     2097.0 
71  , ctx-lh-parstriangularis_1                              , cortical  ,     4062.0 
72  , ctx-lh-parsopercularis_1                               , cortical  ,     4956.0 
73  , ctx-lh-rostralmiddlefrontal_1                          , cortical  ,    10346.0 
74  , ctx-lh-rostralmiddlefrontal_2                          , cortical  ,     7170.0 
75  , ctx-lh-superiorfrontal_1                               , cortical  ,     5621.0 
76  , ctx-lh-superiorfrontal_2                               , cortical  ,     5864.0 
77  , ctx-lh-superiorfrontal_3                               , cortical  ,     5936.0 
78  , ctx-lh-superiorfrontal_4                               , cortical  ,     4363.0 
79  , ctx-lh-caudalmiddlefrontal_1                           , cortical  ,     6362.0 
80  , ctx-lh-precentral_1                                    , cortical  ,     4025.0 
81  , ctx-lh-precentral_2                                    , cortical  ,     4771.0 
82  , ctx-lh-precentral_3                                    , cortical  ,     3924.0 
83  , ctx-lh-paracentral_1                                   , cortical  ,     2837.0 
84  , ctx-lh-rostralanteriorcingulate_1                      , cortical  ,     2529.0 
85  , ctx-lh-caudalanteriorcingulate_1                       , cortical  ,     1940.0 
86  , ctx-lh-posteriorcingulate_1                            , cortical  ,     2561.0 
87  , ctx-lh-isthmuscingulate_1                              , cortical  ,     1965.0 
88  , ctx-lh-postcentral_1                                   , cortical  ,     3693.0 
89  , ctx-lh-postcentral_2                                   , cortical  ,     5602.0 
90  , ctx-lh-supramarginal_1                                 , cortical  ,     4223.0 
91  , ctx-lh-supramarginal_2                                 , cortical  ,     5365.0 
92  , ctx-lh-superiorparietal_1                              , cortical  ,     3467.0 
93  , ctx-lh-superiorparietal_2                              , cortical  ,     4118.0 
94  , ctx-lh-superiorparietal_3                              , cortical  ,     4038.0 
95  , ctx-lh-inferiorparietal_1                              , cortical  ,     4359.0 
96  , ctx-lh-inferiorparietal_2                              , cortical  ,     3351.0 
97  , ctx-lh-inferiorparietal_3                              , cortical  ,     3740.0 
98  , ctx-lh-precuneus_1                                     , cortical  ,     3279.0 
99  , ctx-lh-precuneus_2                                     , cortical  ,     4484.0 
100 , ctx-lh-cuneus_1                                        , cortical  ,     1855.0 
101 , ctx-lh-pericalcarine_1                                 , cortical  ,     1464.0 
102 , ctx-lh-lateraloccipital_1                              , cortical  ,     2562.0 
103 , ctx-lh-lateraloccipital_2                              , cortical  ,     2887.0 
104 , ctx-lh-lateraloccipital_3                              , cortical  ,     2383.0 
105 , ctx-lh-lingual_1                                       , cortical  ,     2529.0 
106 , ctx-lh-lingual_2                                       , cortical  ,     2030.0 
107 , ctx-lh-fusiform_1                                      , cortical  ,     3260.0 
108 , ctx-lh-fusiform_2                                      , cortical  ,     4690.0 
109 , ctx-lh-parahippocampal_1                               , cortical  ,     2617.0 
110 , ctx-lh-entorhinal_1                                    , cortical  ,     2522.0 
111 , ctx-lh-temporalpole_1                                  , cortical  ,     3260.0 
112 , ctx-lh-inferiortemporal_1                              , cortical  ,     6129.0 
113 , ctx-lh-inferiortemporal_2                              , cortical  ,     5669.0 
114 , ctx-lh-middletemporal_1                                , cortical  ,     4263.0 
115 , ctx-lh-middletemporal_2                                , cortical  ,     6396.0 
116 , ctx-lh-bankssts_1                                      , cortical  ,     2629.0 
117 , ctx-lh-superiortemporal_1                              , cortical  ,     6538.0 
118 , ctx-lh-superiortemporal_2                              , cortical  ,     5359.0 
119 , ctx-lh-transversetemporal_1                            , cortical  ,     1156.0 
120 , ctx-lh-insula_1                                        , cortical  ,     2866.0 
121 , ctx-lh-insula_2                                        , cortical  ,     2790.0 
122 , Left-Thalamus_Proper                                   , subcortical,     7051.0 
123 , Left-Caudate                                           , subcortical,     3589.0 
124 , Left-Putamen                                           , subcortical,     4757.0 
125 , Left-Pallidum                                          , subcortical,     1784.0 
126 , Left-Accumbens_area                                    , subcortical,      358.0 
127 , Left-Hippocampus                                       , subcortical,     4340.0 
128 , Left-Amygdala                                          , subcortical,     1417.0 
129 , brainstem                                              , subcortical,    17847.0 
