index, name                                                   , type      , volume-mm3 
1   , ctx-rh-lateralorbitofrontal_1                          , cortical  ,     4802.0 
2   , ctx-rh-lateralorbitofrontal_2                          , cortical  ,     3139.0 
3   , ctx-rh-parsorbitalis_1                                 , cortical  ,     3295.0 
4   , ctx-rh-frontalpole_1                                   , cortical  ,     1249.0 
5   , ctx-rh-medialorbitofrontal_1                           , cortical  ,     2927.0 
6   , ctx-rh-medialorbitofrontal_2                           , cortical  ,     2881.0 
7   , ctx-rh-parstriangularis_1                              , cortical  ,     4350.0 
8   , ctx-rh-parsopercularis_1                               , cortical  ,     4264.0 
9   , ctx-rh-rostralmiddlefrontal_1                          , cortical  ,    10456.0 
10  , ctx-rh-rostralmiddlefrontal_2                          , cortical  ,     7075.0 
11  , ctx-rh-superiorfrontal_1                               , cortical  ,     6962.0 
12  , ctx-rh-superiorfrontal_2                               , cortical  ,     7195.0 
13  , ctx-rh-superiorfrontal_3                               , cortical  ,     5205.0 
14  , ctx-rh-superiorfrontal_4                               , cortical  ,     3313.0 
15  , ctx-rh-caudalmiddlefrontal_1                           , cortical  ,     6436.0 
16  , ctx-rh-precentral_1                                    , cortical  ,     4172.0 
17  , ctx-rh-precentral_2                                    , cortical  ,     4382.0 
18  , ctx-rh-precentral_3                                    , cortical  ,     5133.0 
19  , ctx-rh-paracentral_1                                   , cortical  ,     4436.0 
20  , ctx-rh-rostralanteriorcingulate_1                      , cortical  ,     2100.0 
21  , ctx-rh-caudalanteriorcingulate_1                       , cortical  ,     2632.0 
22  , ctx-rh-posteriorcingulate_1                            , cortical  ,     3467.0 
23  , ctx-rh-isthmuscingulate_1                              , cortical  ,     2500.0 
24  , ctx-rh-postcentral_1                                   , cortical  ,     3779.0 
25  , ctx-rh-postcentral_2                                   , cortical  ,     7346.0 
26  , ctx-rh-supramarginal_1                                 , cortical  ,     6858.0 
27  , ctx-rh-supramarginal_2                                 , cortical  ,     6129.0 
28  , ctx-rh-superiorparietal_1                              , cortical  ,     4135.0 
29  , ctx-rh-superiorparietal_2                              , cortical  ,     3718.0 
30  , ctx-rh-superiorparietal_3                              , cortical  ,     3935.0 
31  , ctx-rh-inferiorparietal_1                              , cortical  ,     9796.0 
32  , ctx-rh-inferiorparietal_2                              , cortical  ,     4925.0 
33  , ctx-rh-inferiorparietal_3                              , cortical  ,     5654.0 
34  , ctx-rh-precuneus_1                                     , cortical  ,     4253.0 
35  , ctx-rh-precuneus_2                                     , cortical  ,     5573.0 
36  , ctx-rh-cuneus_1                                        , cortical  ,     3221.0 
37  , ctx-rh-pericalcarine_1                                 , cortical  ,     2054.0 
38  , ctx-rh-lateraloccipital_1                              , cortical  ,     3157.0 
