onset	duration	trial_type	trial_type_id	response_time	bad_epoch	outliers	direction	name_direction	event_num	response_accuracy
41.3076171875	0.2	RANDOM	0	0.739899268875888	0	0	0	NONE	1.0	1
42.8076171875	0.2	COHERENT	1	0.494855383887625	0	0	0	RIGHT	5.0	1
44.0078125	0.2	COHERENT	1	0.51866990967028	0	0	180	LEFT	9.0	1
45.15771484375	0.2	RANDOM	0	0.52357606962687	0	0	0	NONE	13.0	1
46.50732421875	0.2	COHERENT	1	0.564378634571767	0	0	180	LEFT	17.0	1
47.857421875	0.2	RANDOM	0	0.499165705296036	0	0	0	NONE	21.0	1
49.05712890625	0.2	COHERENT	1	0.567973587509186	0	0	0	RIGHT	25.0	1
50.4072265625	0.2	RANDOM	0	0.474885133557109	0	0	0	NONE	29.0	1
51.60693359375	0.2	RANDOM	0	0.56451144559469	0	0	0	NONE	33.0	1
52.77685546875	0.2	RANDOM	0	0.608618590285914	0	0	0	NONE	37.0	1
54.22705078125	0.2	RANDOM	0	0.739380702198105	0	0	0	NONE	41.0	1
55.88671875	0.2	RANDOM	0	0.759149321245786	0	0	0	NONE	44.0	1
57.23681640625	0.2	RANDOM	0	0.647938803096622	0	0	0	NONE	48.0	1
58.56640625	0.2	COHERENT	1	0.532855938068678	0	0	0	RIGHT	52.0	1
59.81640625	0.2	COHERENT	1	n/a	0	1	180	LEFT	56.0	0
61.236328125	0.2	COHERENT	1	n/a	0	1	180	LEFT	60.0	0
63.08642578125	0.2	COHERENT	1	n/a	0	1	180	LEFT	62.0	0
64.5859375	0.2	COHERENT	1	n/a	0	1	180	LEFT	66.0	0
65.90576171875	0.2	RANDOM	0	0.692633334721904	0	0	0	NONE	70.0	1
67.40576171875	0.2	COHERENT	1	0.769630525766843	0	0	0	RIGHT	74.0	1
68.8955078125	0.2	COHERENT	1	0.734410551474866	0	0	180	LEFT	78.0	1
70.35546875	0.2	COHERENT	1	0.914083945019229	0	0	180	LEFT	82.0	1
72.025390625	0.2	RANDOM	0	0.758970931892691	0	0	0	NONE	85.0	1
73.42529296875	0.2	RANDOM	0	0.777882919839612	0	0	0	NONE	89.0	1
74.8154296875	0.2	RANDOM	0	0.768680625107663	0	0	0	NONE	93.0	1
76.2353515625	0.2	RANDOM	0	0.778565387394337	0	0	0	NONE	97.0	1
77.78515625	0.2	COHERENT	1	0.714418266587018	0	0	0	RIGHT	100.0	1
79.19482421875	0.2	RANDOM	0	0.758123657928081	0	0	0	NONE	104.0	1
80.6650390625	0.2	COHERENT	1	0.837940366644034	0	0	0	RIGHT	108.0	1
82.28466796875	0.2	RANDOM	0	0.814791707038239	0	0	0	NONE	111.0	1
83.82470703125	0.2	COHERENT	1	0.834643936665088	0	0	180	LEFT	114.0	1
85.5244140625	0.2	RANDOM	0	0.734329959330353	0	0	0	NONE	117.0	1
86.92431640625	0.2	RANDOM	0	0.868149441379501	0	0	0	NONE	121.0	1
88.59423828125	0.2	RANDOM	0	0.729920029651112	0	0	0	NONE	124.0	1
90.05419921875	0.2	COHERENT	1	0.740850980597315	0	0	180	LEFT	128.0	1
91.6640625	0.2	COHERENT	1	0.68948692082995	0	0	0	RIGHT	131.0	1
