onset	duration	trial_type	trial_type_id	response_time	repsonse_accuracy	bad_epoch	outliers	event_num
52.876953125	0.2	FACES	1	0.450424513608141	1	0	0	1
54.2568359375	0.2	SCRAMBLED	0	0.4742481665985	1	0	0	9
NaN	0.2	SCRAMBLED	0	0.489242274601111	1	1	0	NaN
NaN	0.2	FACES	1	0.413879035354057	1	1	0	NaN
57.99658203125	0.2	SCRAMBLED	0	NaN	0	0	1	17
59.16650390625	0.2	FACES	1	0.44432001757923	1	0	0	25
60.576171875	0.2	SCRAMBLED	0	0.533379434995823	1	0	0	33
62.06640625	0.2	FACES	1	0.308239922631401	1	0	0	41
63.0458984375	0.2	SCRAMBLED	0	0.393032773029972	1	0	0	51
64.14599609375	0.2	FACES	1	0.367894286935552	1	0	0	59
65.3359375	0.2	SCRAMBLED	0	0.494776888880551	1	0	0	67
66.61572265625	0.2	SCRAMBLED	0	0.500275281861832	1	0	0	75
68.015625	0.2	FACES	1	0.349453118774363	1	0	0	83
69.3056640625	0.2	FACES	1	NaN	0	0	1	91
70.4853515625	0.2	SCRAMBLED	0	0.440814097812108	1	0	0	99
71.6552734375	0.2	SCRAMBLED	0	0.375960166231835	1	0	0	107
72.88525390625	0.2	FACES	1	0.290921614697254	1	0	0	115
74.05517578125	0.2	FACES	1	0.316756757083112	1	0	0	123
75.14501953125	0.2	FACES	1	0.330487043641824	1	0	0	131
76.35498046875	0.2	SCRAMBLED	0	0.402390847119477	1	0	0	139
77.44482421875	0.2	SCRAMBLED	0	0.350080049067856	1	0	0	147
78.52490234375	0.2	SCRAMBLED	0	NaN	0	0	1	155
79.64501953125	0.2	FACES	1	0.444957210573648	1	0	0	163
80.875	0.2	FACES	1	0.37656898587602	1	0	0	171
82.044921875	0.2	SCRAMBLED	0	NaN	0	0	1	179
83.36474609375	0.2	FACES	1	0.401492558938116	1	0	0	187
84.66455078125	0.2	FACES	1	0.484267883058237	1	0	0	195
