index, name                                                   , type      , volume-mm3 
1   , ctx-rh-lateralorbitofrontal_1                          , cortical  ,     1241.0 
2   , ctx-rh-lateralorbitofrontal_2                          , cortical  ,      974.0 
3   , ctx-rh-lateralorbitofrontal_3                          , cortical  ,     1634.0 
4   , ctx-rh-lateralorbitofrontal_4                          , cortical  ,     1357.0 
5   , ctx-rh-lateralorbitofrontal_5                          , cortical  ,      968.0 
6   , ctx-rh-lateralorbitofrontal_6                          , cortical  ,     1461.0 
7   , ctx-rh-lateralorbitofrontal_7                          , cortical  ,     1574.0 
8   , ctx-rh-parsorbitalis_1                                 , cortical  ,     2070.0 
9   , ctx-rh-parsorbitalis_2                                 , cortical  ,     1588.0 
10  , ctx-rh-frontalpole_1                                   , cortical  ,     1067.0 
11  , ctx-rh-medialorbitofrontal_1                           , cortical  ,      958.0 
12  , ctx-rh-medialorbitofrontal_2                           , cortical  ,     1582.0 
13  , ctx-rh-medialorbitofrontal_3                           , cortical  ,      974.0 
14  , ctx-rh-medialorbitofrontal_4                           , cortical  ,      756.0 
15  , ctx-rh-medialorbitofrontal_5                           , cortical  ,     1514.0 
16  , ctx-rh-parstriangularis_1                              , cortical  ,      681.0 
17  , ctx-rh-parstriangularis_2                              , cortical  ,     1240.0 
18  , ctx-rh-parstriangularis_3                              , cortical  ,     1408.0 
19  , ctx-rh-parstriangularis_4                              , cortical  ,     1092.0 
20  , ctx-rh-parsopercularis_1                               , cortical  ,     1081.0 
21  , ctx-rh-parsopercularis_2                               , cortical  ,      604.0 
22  , ctx-rh-parsopercularis_3                               , cortical  ,     1528.0 
23  , ctx-rh-parsopercularis_4                               , cortical  ,     1202.0 
24  , ctx-rh-rostralmiddlefrontal_1                          , cortical  ,     2528.0 
25  , ctx-rh-rostralmiddlefrontal_2                          , cortical  ,     1303.0 
26  , ctx-rh-rostralmiddlefrontal_3                          , cortical  ,     1274.0 
27  , ctx-rh-rostralmiddlefrontal_4                          , cortical  ,     1031.0 
28  , ctx-rh-rostralmiddlefrontal_5                          , cortical  ,      851.0 
29  , ctx-rh-rostralmiddlefrontal_6                          , cortical  ,     1604.0 
30  , ctx-rh-rostralmiddlefrontal_7                          , cortical  ,     1471.0 
31  , ctx-rh-rostralmiddlefrontal_8                          , cortical  ,     1385.0 
32  , ctx-rh-rostralmiddlefrontal_9                          , cortical  ,     1879.0 
33  , ctx-rh-rostralmiddlefrontal_10                         , cortical  ,     1386.0 
34  , ctx-rh-rostralmiddlefrontal_11                         , cortical  ,      827.0 
35  , ctx-rh-rostralmiddlefrontal_12                         , cortical  ,     1150.0 
