index, name                                                   , type      , volume-mm3 
1   , ctx-rh-lateralorbitofrontal_1                          , cortical  ,     4399.0 
2   , ctx-rh-lateralorbitofrontal_2                          , cortical  ,     2628.0 
3   , ctx-rh-parsorbitalis_1                                 , cortical  ,     2187.0 
4   , ctx-rh-frontalpole_1                                   , cortical  ,      947.0 
5   , ctx-rh-medialorbitofrontal_1                           , cortical  ,     2287.0 
6   , ctx-rh-medialorbitofrontal_2                           , cortical  ,     2748.0 
7   , ctx-rh-parstriangularis_1                              , cortical  ,     3156.0 
8   , ctx-rh-parsopercularis_1                               , cortical  ,     3076.0 
9   , ctx-rh-rostralmiddlefrontal_1                          , cortical  ,     9116.0 
10  , ctx-rh-rostralmiddlefrontal_2                          , cortical  ,     6360.0 
11  , ctx-rh-superiorfrontal_1                               , cortical  ,     6115.0 
12  , ctx-rh-superiorfrontal_2                               , cortical  ,     6909.0 
13  , ctx-rh-superiorfrontal_3                               , cortical  ,     5544.0 
14  , ctx-rh-superiorfrontal_4                               , cortical  ,     3072.0 
15  , ctx-rh-caudalmiddlefrontal_1                           , cortical  ,     6139.0 
16  , ctx-rh-precentral_1                                    , cortical  ,     3514.0 
17  , ctx-rh-precentral_2                                    , cortical  ,     4047.0 
18  , ctx-rh-precentral_3                                    , cortical  ,     4021.0 
19  , ctx-rh-paracentral_1                                   , cortical  ,     3456.0 
20  , ctx-rh-rostralanteriorcingulate_1                      , cortical  ,     1670.0 
21  , ctx-rh-caudalanteriorcingulate_1                       , cortical  ,     1560.0 
22  , ctx-rh-posteriorcingulate_1                            , cortical  ,     2556.0 
23  , ctx-rh-isthmuscingulate_1                              , cortical  ,     1896.0 
24  , ctx-rh-postcentral_1                                   , cortical  ,     2899.0 
25  , ctx-rh-postcentral_2                                   , cortical  ,     5245.0 
26  , ctx-rh-supramarginal_1                                 , cortical  ,     4744.0 
27  , ctx-rh-supramarginal_2                                 , cortical  ,     5452.0 
