index, name                                                   , type      , volume-mm3 
1   , ctx-rh-lateralorbitofrontal_1                          , cortical  ,     1330.0 
2   , ctx-rh-lateralorbitofrontal_2                          , cortical  ,      737.0 
3   , ctx-rh-lateralorbitofrontal_3                          , cortical  ,     1388.0 
4   , ctx-rh-lateralorbitofrontal_4                          , cortical  ,      891.0 
5   , ctx-rh-lateralorbitofrontal_5                          , cortical  ,      623.0 
6   , ctx-rh-lateralorbitofrontal_6                          , cortical  ,      928.0 
7   , ctx-rh-lateralorbitofrontal_7                          , cortical  ,     1261.0 
8   , ctx-rh-parsorbitalis_1                                 , cortical  ,     1578.0 
9   , ctx-rh-parsorbitalis_2                                 , cortical  ,     1149.0 
10  , ctx-rh-frontalpole_1                                   , cortical  ,     1062.0 
11  , ctx-rh-medialorbitofrontal_1                           , cortical  ,      989.0 
12  , ctx-rh-medialorbitofrontal_2                           , cortical  ,     1482.0 
13  , ctx-rh-medialorbitofrontal_3                           , cortical  ,      812.0 
14  , ctx-rh-medialorbitofrontal_4                           , cortical  ,      593.0 
15  , ctx-rh-medialorbitofrontal_5                           , cortical  ,      994.0 
16  , ctx-rh-parstriangularis_1                              , cortical  ,      445.0 
17  , ctx-rh-parstriangularis_2                              , cortical  ,     1044.0 
18  , ctx-rh-parstriangularis_3                              , cortical  ,     1333.0 
19  , ctx-rh-parstriangularis_4                              , cortical  ,     1293.0 
20  , ctx-rh-parsopercularis_1                               , cortical  ,     1079.0 
21  , ctx-rh-parsopercularis_2                               , cortical  ,      426.0 
22  , ctx-rh-parsopercularis_3                               , cortical  ,     1261.0 
23  , ctx-rh-parsopercularis_4                               , cortical  ,      456.0 
24  , ctx-rh-rostralmiddlefrontal_1                          , cortical  ,     2403.0 
25  , ctx-rh-rostralmiddlefrontal_2                          , cortical  ,     1519.0 
26  , ctx-rh-rostralmiddlefrontal_3                          , cortical  ,      677.0 
27  , ctx-rh-rostralmiddlefrontal_4                          , cortical  ,     1537.0 
28  , ctx-rh-rostralmiddlefrontal_5                          , cortical  ,     1037.0 
29  , ctx-rh-rostralmiddlefrontal_6                          , cortical  ,     1466.0 
30  , ctx-rh-rostralmiddlefrontal_7                          , cortical  ,     1271.0 
31  , ctx-rh-rostralmiddlefrontal_8                          , cortical  ,      984.0 
32  , ctx-rh-rostralmiddlefrontal_9                          , cortical  ,      869.0 
33  , ctx-rh-rostralmiddlefrontal_10                         , cortical  ,     1197.0 
34  , ctx-rh-rostralmiddlefrontal_11                         , cortical  ,      752.0 
35  , ctx-rh-rostralmiddlefrontal_12                         , cortical  ,     1015.0 
36  , ctx-rh-rostralmiddlefrontal_13                         , cortical  ,     1302.0 
37  , ctx-rh-superiorfrontal_1                               , cortical  ,     1680.0 
38  , ctx-rh-superiorfrontal_2                               , cortical  ,     1000.0 
39  , ctx-rh-superiorfrontal_3                               , cortical  ,      846.0 
40  , ctx-rh-superiorfrontal_4                               , cortical  ,     1365.0 
41  , ctx-rh-superiorfrontal_5                               , cortical  ,      703.0 
42  , ctx-rh-superiorfrontal_6                               , cortical  ,     2057.0 
43  , ctx-rh-superiorfrontal_7                               , cortical  ,     1207.0 
44  , ctx-rh-superiorfrontal_8                               , cortical  ,     1921.0 
45  , ctx-rh-superiorfrontal_9                               , cortical  ,     1804.0 
46  , ctx-rh-superiorfrontal_10                              , cortical  ,     1323.0 
47  , ctx-rh-superiorfrontal_11                              , cortical  ,     1164.0 
48  , ctx-rh-superiorfrontal_12                              , cortical  ,     1271.0 
49  , ctx-rh-superiorfrontal_13                              , cortical  ,     1262.0 
50  , ctx-rh-superiorfrontal_14                              , cortical  ,      992.0 
51  , ctx-rh-superiorfrontal_15                              , cortical  ,     1106.0 
52  , ctx-rh-superiorfrontal_16                              , cortical  ,      995.0 
53  , ctx-rh-superiorfrontal_17                              , cortical  ,     2071.0 
54  , ctx-rh-caudalmiddlefrontal_1                           , cortical  ,      574.0 
55  , ctx-rh-caudalmiddlefrontal_2                           , cortical  ,     1129.0 
56  , ctx-rh-caudalmiddlefrontal_3                           , cortical  ,     1061.0 
57  , ctx-rh-caudalmiddlefrontal_4                           , cortical  ,     1118.0 
58  , ctx-rh-caudalmiddlefrontal_5                           , cortical  ,     1142.0 
59  , ctx-rh-precentral_1                                    , cortical  ,      417.0 
60  , ctx-rh-precentral_2                                    , cortical  ,     1023.0 
61  , ctx-rh-precentral_3                                    , cortical  ,      385.0 
62  , ctx-rh-precentral_4                                    , cortical  ,     1310.0 
63  , ctx-rh-precentral_5                                    , cortical  ,      657.0 
64  , ctx-rh-precentral_6                                    , cortical  ,      960.0 
65  , ctx-rh-precentral_7                                    , cortical  ,      404.0 
66  , ctx-rh-precentral_8                                    , cortical  ,      772.0 
67  , ctx-rh-precentral_9                                    , cortical  ,      951.0 
68  , ctx-rh-precentral_10                                   , cortical  ,     1129.0 
69  , ctx-rh-precentral_11                                   , cortical  ,      298.0 
70  , ctx-rh-precentral_12                                   , cortical  ,      962.0 
71  , ctx-rh-precentral_13                                   , cortical  ,     1054.0 
72  , ctx-rh-precentral_14                                   , cortical  ,      835.0 
73  , ctx-rh-precentral_15                                   , cortical  ,      395.0 
74  , ctx-rh-precentral_16                                   , cortical  ,      614.0 
75  , ctx-rh-paracentral_1                                   , cortical  ,      380.0 
76  , ctx-rh-paracentral_2                                   , cortical  ,      499.0 
77  , ctx-rh-paracentral_3                                   , cortical  ,      744.0 
78  , ctx-rh-paracentral_4                                   , cortical  ,      920.0 
79  , ctx-rh-paracentral_5                                   , cortical  ,      730.0 
80  , ctx-rh-paracentral_6                                   , cortical  ,      390.0 
81  , ctx-rh-rostralanteriorcingulate_1                      , cortical  ,     1140.0 
82  , ctx-rh-rostralanteriorcingulate_2                      , cortical  ,      794.0 
83  , ctx-rh-caudalanteriorcingulate_1                       , cortical  ,      760.0 
84  , ctx-rh-caudalanteriorcingulate_2                       , cortical  ,      948.0 
85  , ctx-rh-caudalanteriorcingulate_3                       , cortical  ,     1027.0 
86  , ctx-rh-posteriorcingulate_1                            , cortical  ,      923.0 
87  , ctx-rh-posteriorcingulate_2                            , cortical  ,     1069.0 
88  , ctx-rh-posteriorcingulate_3                            , cortical  ,      587.0 
89  , ctx-rh-posteriorcingulate_4                            , cortical  ,      852.0 
90  , ctx-rh-isthmuscingulate_1                              , cortical  ,     1264.0 
91  , ctx-rh-isthmuscingulate_2                              , cortical  ,     1203.0 
92  , ctx-rh-postcentral_1                                   , cortical  ,      588.0 
93  , ctx-rh-postcentral_2                                   , cortical  ,      907.0 
94  , ctx-rh-postcentral_3                                   , cortical  ,      736.0 
95  , ctx-rh-postcentral_4                                   , cortical  ,      837.0 
96  , ctx-rh-postcentral_5                                   , cortical  ,      173.0 
97  , ctx-rh-postcentral_6                                   , cortical  ,      816.0 
98  , ctx-rh-postcentral_7                                   , cortical  ,      687.0 
99  , ctx-rh-postcentral_8                                   , cortical  ,      478.0 
100 , ctx-rh-postcentral_9                                   , cortical  ,      705.0 
101 , ctx-rh-postcentral_10                                  , cortical  ,      630.0 
102 , ctx-rh-postcentral_11                                  , cortical  ,      660.0 
103 , ctx-rh-postcentral_12                                  , cortical  ,      682.0 
104 , ctx-rh-supramarginal_1                                 , cortical  ,      490.0 
105 , ctx-rh-supramarginal_2                                 , cortical  ,     1024.0 
106 , ctx-rh-supramarginal_3                                 , cortical  ,     1094.0 
107 , ctx-rh-supramarginal_4                                 , cortical  ,     1357.0 
108 , ctx-rh-supramarginal_5                                 , cortical  ,     1379.0 
109 , ctx-rh-supramarginal_6                                 , cortical  ,     1364.0 
110 , ctx-rh-supramarginal_7                                 , cortical  ,      900.0 
111 , ctx-rh-supramarginal_8                                 , cortical  ,      952.0 
112 , ctx-rh-supramarginal_9                                 , cortical  ,      750.0 
113 , ctx-rh-superiorparietal_1                              , cortical  ,     1218.0 
114 , ctx-rh-superiorparietal_2                              , cortical  ,     1068.0 
115 , ctx-rh-superiorparietal_3                              , cortical  ,      601.0 
116 , ctx-rh-superiorparietal_4                              , cortical  ,     1125.0 
117 , ctx-rh-superiorparietal_5                              , cortical  ,      994.0 
118 , ctx-rh-superiorparietal_6                              , cortical  ,      719.0 
119 , ctx-rh-superiorparietal_7                              , cortical  ,     1149.0 
120 , ctx-rh-superiorparietal_8                              , cortical  ,      837.0 
121 , ctx-rh-superiorparietal_9                              , cortical  ,     1286.0 
122 , ctx-rh-superiorparietal_10                             , cortical  ,      514.0 
123 , ctx-rh-superiorparietal_11                             , cortical  ,     1092.0 
124 , ctx-rh-superiorparietal_12                             , cortical  ,      747.0 
125 , ctx-rh-superiorparietal_13                             , cortical  ,      865.0 
126 , ctx-rh-inferiorparietal_1                              , cortical  ,      944.0 
