COND	ACC	RT	nameCOND	outliers	bad_trials
0	1	0.712745412902223	SCRAMBLED	0	0
0	1	0.447456193623566	SCRAMBLED	0	0
1	1	0.464360571182169	FACES	0	0
1	1	0.4603424461543	FACES	0	0
0	1	0.474100721161449	SCRAMBLED	0	0
0	1	0.420010274712695	SCRAMBLED	0	0
1	1	0.374763506538329	FACES	0	0
0	1	0.335564753026574	SCRAMBLED	0	0
0	1	0.423602500220568	SCRAMBLED	0	0
0	1	0.477304777439713	SCRAMBLED	0	0
0	1	0.409175342621438	SCRAMBLED	0	0
0	1	0.4710545284197	SCRAMBLED	0	0
1	1	0.257598578684792	FACES	0	0
0	1	0.523735974896681	SCRAMBLED	0	0
1	1	0.382562508526917	FACES	0	0
1	1	0.380329479008196	FACES	0	0
0	1	0.26228739735825	SCRAMBLED	0	0
0	1	0.395087757637612	SCRAMBLED	0	0
0	1	0.408964656678563	SCRAMBLED	0	0
0	1	0.392724935918523	SCRAMBLED	0	0
1	1	0.384561610243964	FACES	0	0
1	1	0.469500644131585	FACES	0	0
1	1	0.358543405530327	FACES	0	0
0	1	0.313743363996309	SCRAMBLED	0	0
0	1	0.430002161191169	SCRAMBLED	0	0
1	1	0.372789457734598	FACES	0	0
1	1	0.419798683243243	FACES	0	0
1	1	0.405590059487167	FACES	0	0
0	1	0.394366354481463	SCRAMBLED	0	0
1	1	0.456268178453684	FACES	0	0
0	1	0.385128168287793	SCRAMBLED	0	0
1	1	0.291996831862889	FACES	0	0
0	1	0.40777056844172	SCRAMBLED	0	0
0	0	NaN	SCRAMBLED	1	0
1	1	0.409450622821623	FACES	0	0
0	1	0.461278459203641	SCRAMBLED	0	0
1	1	0.430025403049967	FACES	0	0
0	1	0.325968883678343	SCRAMBLED	0	0
1	1	0.374765317592392	FACES	0	0
0	1	0.5215916870211	SCRAMBLED	0	0
0	1	0.455324015661972	SCRAMBLED	0	0
0	1	0.462226244103476	SCRAMBLED	0	0
0	0	NaN	SCRAMBLED	1	0
1	1	0.552960952469221	FACES	0	0
0	1	0.504742848449951	SCRAMBLED	0	0
0	0	NaN	SCRAMBLED	1	0
0	0	NaN	SCRAMBLED	1	1
1	1	0.340806546839303	FACES	0	0
1	1	0.43615008566303	FACES	0	0
0	1	0.432779412421951	SCRAMBLED	0	0
0	1	0.454659962547339	SCRAMBLED	0	0
0	1	0.485561372392567	SCRAMBLED	0	0
1	1	0.445277495723076	FACES	0	0
1	1	0.383206640048229	FACES	0	0
1	1	0.411031069234468	FACES	0	0
1	1	0.410813440917991	FACES	0	0
0	1	0.447719400130609	SCRAMBLED	0	0
1	1	0.498596433189505	FACES	0	0
0	1	0.466350315787622	SCRAMBLED	0	0
1	1	0.303254645051766	FACES	0	0
1	1	0.393035229828911	FACES	0	0
0	1	0.456572133675309	SCRAMBLED	0	0
0	1	0.481700205373272	SCRAMBLED	0	0
1	1	0.321600017869059	FACES	0	0
0	1	0.470346708167654	SCRAMBLED	0	0
