index, name                                                   , type      , volume-mm3 
1   , ctx-rh-lateralorbitofrontal                            , cortical  ,     7941.0 
2   , ctx-rh-parsorbitalis                                   , cortical  ,     3295.0 
3   , ctx-rh-frontalpole                                     , cortical  ,     1249.0 
4   , ctx-rh-medialorbitofrontal                             , cortical  ,     5808.0 
5   , ctx-rh-parstriangularis                                , cortical  ,     4350.0 
6   , ctx-rh-parsopercularis                                 , cortical  ,     4264.0 
7   , ctx-rh-rostralmiddlefrontal                            , cortical  ,    17531.0 
8   , ctx-rh-superiorfrontal                                 , cortical  ,    22675.0 
9   , ctx-rh-caudalmiddlefrontal                             , cortical  ,     6436.0 
10  , ctx-rh-precentral                                      , cortical  ,    13687.0 
11  , ctx-rh-paracentral                                     , cortical  ,     4436.0 
12  , ctx-rh-rostralanteriorcingulate                        , cortical  ,     2100.0 
13  , ctx-rh-caudalanteriorcingulate                         , cortical  ,     2632.0 
14  , ctx-rh-posteriorcingulate                              , cortical  ,     3467.0 
15  , ctx-rh-isthmuscingulate                                , cortical  ,     2500.0 
16  , ctx-rh-postcentral                                     , cortical  ,    11125.0 
17  , ctx-rh-supramarginal                                   , cortical  ,    12987.0 
18  , ctx-rh-superiorparietal                                , cortical  ,    11788.0 
19  , ctx-rh-inferiorparietal                                , cortical  ,    20375.0 
20  , ctx-rh-precuneus                                       , cortical  ,     9826.0 
21  , ctx-rh-cuneus                                          , cortical  ,     3221.0 
22  , ctx-rh-pericalcarine                                   , cortical  ,     2054.0 
23  , ctx-rh-lateraloccipital                                , cortical  ,    10690.0 
24  , ctx-rh-lingual                                         , cortical  ,     7786.0 
25  , ctx-rh-fusiform                                        , cortical  ,    11080.0 
26  , ctx-rh-parahippocampal                                 , cortical  ,     3048.0 
27  , ctx-rh-entorhinal                                      , cortical  ,     2846.0 
28  , ctx-rh-temporalpole                                    , cortical  ,     2763.0 
29  , ctx-rh-inferiortemporal                                , cortical  ,    13138.0 
30  , ctx-rh-middletemporal                                  , cortical  ,    13795.0 
31  , ctx-rh-bankssts                                        , cortical  ,     3692.0 
32  , ctx-rh-superiortemporal                                , cortical  ,    11039.0 
33  , ctx-rh-transversetemporal                              , cortical  ,      844.0 
34  , ctx-rh-insula                                          , cortical  ,     7075.0 
35  , Right-Thalamus_Proper                                  , subcortical,     9340.0 
36  , Right-Caudate                                          , subcortical,     4594.0 
37  , Right-Putamen                                          , subcortical,     5743.0 
38  , Right-Pallidum                                         , subcortical,     2436.0 
39  , Right-Accumbens_area                                   , subcortical,      662.0 
40  , Right-Hippocampus                                      , subcortical,     4759.0 
41  , Right-Amygdala                                         , subcortical,     2316.0 
42  , ctx-lh-lateralorbitofrontal                            , cortical  ,     9565.0 
43  , ctx-lh-parsorbitalis                                   , cortical  ,     2923.0 
44  , ctx-lh-frontalpole                                     , cortical  ,      827.0 
45  , ctx-lh-medialorbitofrontal                             , cortical  ,     5295.0 
46  , ctx-lh-parstriangularis                                , cortical  ,     5567.0 
47  , ctx-lh-parsopercularis                                 , cortical  ,     5071.0 
48  , ctx-lh-rostralmiddlefrontal                            , cortical  ,    16772.0 
49  , ctx-lh-superiorfrontal                                 , cortical  ,    24704.0 
50  , ctx-lh-caudalmiddlefrontal                             , cortical  ,     6477.0 
51  , ctx-lh-precentral                                      , cortical  ,    13202.0 
52  , ctx-lh-paracentral                                     , cortical  ,     4482.0 
53  , ctx-lh-rostralanteriorcingulate                        , cortical  ,     3000.0 
54  , ctx-lh-caudalanteriorcingulate                         , cortical  ,     1930.0 
55  , ctx-lh-posteriorcingulate                              , cortical  ,     3495.0 
56  , ctx-lh-isthmuscingulate                                , cortical  ,     2464.0 
57  , ctx-lh-postcentral                                     , cortical  ,    10786.0 
58  , ctx-lh-supramarginal                                   , cortical  ,    11829.0 
59  , ctx-lh-superiorparietal                                , cortical  ,    10449.0 
60  , ctx-lh-inferiorparietal                                , cortical  ,    17489.0 
61  , ctx-lh-precuneus                                       , cortical  ,     7808.0 
62  , ctx-lh-cuneus                                          , cortical  ,     2403.0 
63  , ctx-lh-pericalcarine                                   , cortical  ,     2670.0 
64  , ctx-lh-lateraloccipital                                , cortical  ,    13237.0 
65  , ctx-lh-lingual                                         , cortical  ,     7782.0 
66  , ctx-lh-fusiform                                        , cortical  ,    12002.0 
67  , ctx-lh-parahippocampal                                 , cortical  ,     2402.0 
68  , ctx-lh-entorhinal                                      , cortical  ,     2896.0 
69  , ctx-lh-temporalpole                                    , cortical  ,     3666.0 
70  , ctx-lh-inferiortemporal                                , cortical  ,    13333.0 
71  , ctx-lh-middletemporal                                  , cortical  ,    13026.0 
72  , ctx-lh-bankssts                                        , cortical  ,     3514.0 
73  , ctx-lh-superiortemporal                                , cortical  ,    14484.0 
74  , ctx-lh-transversetemporal                              , cortical  ,     1119.0 
75  , ctx-lh-insula                                          , cortical  ,     7131.0 
76  , Left-Thalamus_Proper                                   , subcortical,     9661.0 
77  , Left-Caudate                                           , subcortical,     4641.0 
78  , Left-Putamen                                           , subcortical,     5956.0 
79  , Left-Pallidum                                          , subcortical,     2253.0 
80  , Left-Accumbens_area                                    , subcortical,      512.0 
81  , Left-Hippocampus                                       , subcortical,     4574.0 
82  , Left-Amygdala                                          , subcortical,     2043.0 
83  , brainstem                                              , subcortical,    22936.0 
