index, name                                                   , type      , volume-mm3 
1   , ctx-rh-lateralorbitofrontal                            , cortical  ,     7158.0 
2   , ctx-rh-parsorbitalis                                   , cortical  ,     2727.0 
3   , ctx-rh-frontalpole                                     , cortical  ,     1062.0 
4   , ctx-rh-medialorbitofrontal                             , cortical  ,     4870.0 
5   , ctx-rh-parstriangularis                                , cortical  ,     4115.0 
6   , ctx-rh-parsopercularis                                 , cortical  ,     3222.0 
7   , ctx-rh-rostralmiddlefrontal                            , cortical  ,    16029.0 
8   , ctx-rh-superiorfrontal                                 , cortical  ,    22767.0 
9   , ctx-rh-caudalmiddlefrontal                             , cortical  ,     5024.0 
10  , ctx-rh-precentral                                      , cortical  ,    12166.0 
11  , ctx-rh-paracentral                                     , cortical  ,     3663.0 
12  , ctx-rh-rostralanteriorcingulate                        , cortical  ,     1934.0 
13  , ctx-rh-caudalanteriorcingulate                         , cortical  ,     2736.0 
14  , ctx-rh-posteriorcingulate                              , cortical  ,     3435.0 
15  , ctx-rh-isthmuscingulate                                , cortical  ,     2467.0 
16  , ctx-rh-postcentral                                     , cortical  ,     7899.0 
17  , ctx-rh-supramarginal                                   , cortical  ,     9310.0 
18  , ctx-rh-superiorparietal                                , cortical  ,    12215.0 
19  , ctx-rh-inferiorparietal                                , cortical  ,    13380.0 
20  , ctx-rh-precuneus                                       , cortical  ,    10433.0 
21  , ctx-rh-cuneus                                          , cortical  ,     3217.0 
22  , ctx-rh-pericalcarine                                   , cortical  ,     1896.0 
23  , ctx-rh-lateraloccipital                                , cortical  ,    10843.0 
24  , ctx-rh-lingual                                         , cortical  ,     6401.0 
25  , ctx-rh-fusiform                                        , cortical  ,     9053.0 
26  , ctx-rh-parahippocampal                                 , cortical  ,     2162.0 
27  , ctx-rh-entorhinal                                      , cortical  ,     1850.0 
28  , ctx-rh-temporalpole                                    , cortical  ,     2712.0 
29  , ctx-rh-inferiortemporal                                , cortical  ,     7990.0 
30  , ctx-rh-middletemporal                                  , cortical  ,    10661.0 
31  , ctx-rh-bankssts                                        , cortical  ,     2094.0 
32  , ctx-rh-superiortemporal                                , cortical  ,    12190.0 
33  , ctx-rh-transversetemporal                              , cortical  ,      891.0 
34  , ctx-rh-insula                                          , cortical  ,     6141.0 
35  , Right-Thalamus_Proper                                  , subcortical,     8620.0 
36  , Right-Caudate                                          , subcortical,     4047.0 
37  , Right-Putamen                                          , subcortical,     4841.0 
38  , Right-Pallidum                                         , subcortical,     1846.0 
39  , Right-Accumbens_area                                   , subcortical,      593.0 
40  , Right-Hippocampus                                      , subcortical,     4167.0 
41  , Right-Amygdala                                         , subcortical,     1596.0 
42  , ctx-lh-lateralorbitofrontal                            , cortical  ,     7645.0 
43  , ctx-lh-parsorbitalis                                   , cortical  ,     2301.0 
44  , ctx-lh-frontalpole                                     , cortical  ,      856.0 
45  , ctx-lh-medialorbitofrontal                             , cortical  ,     4237.0 
46  , ctx-lh-parstriangularis                                , cortical  ,     3184.0 
47  , ctx-lh-parsopercularis                                 , cortical  ,     4216.0 
48  , ctx-lh-rostralmiddlefrontal                            , cortical  ,    16845.0 
49  , ctx-lh-superiorfrontal                                 , cortical  ,    23841.0 
50  , ctx-lh-caudalmiddlefrontal                             , cortical  ,     7174.0 
51  , ctx-lh-precentral                                      , cortical  ,    13506.0 
52  , ctx-lh-paracentral                                     , cortical  ,     3674.0 
53  , ctx-lh-rostralanteriorcingulate                        , cortical  ,     2462.0 
54  , ctx-lh-caudalanteriorcingulate                         , cortical  ,     1657.0 
55  , ctx-lh-posteriorcingulate                              , cortical  ,     2968.0 
56  , ctx-lh-isthmuscingulate                                , cortical  ,     2378.0 
57  , ctx-lh-postcentral                                     , cortical  ,     8054.0 
58  , ctx-lh-supramarginal                                   , cortical  ,     9546.0 
59  , ctx-lh-superiorparietal                                , cortical  ,    12849.0 
60  , ctx-lh-inferiorparietal                                , cortical  ,    11970.0 
61  , ctx-lh-precuneus                                       , cortical  ,     9204.0 
62  , ctx-lh-cuneus                                          , cortical  ,     2671.0 
63  , ctx-lh-pericalcarine                                   , cortical  ,     1967.0 
64  , ctx-lh-lateraloccipital                                , cortical  ,    10931.0 
65  , ctx-lh-lingual                                         , cortical  ,     5963.0 
66  , ctx-lh-fusiform                                        , cortical  ,     8020.0 
67  , ctx-lh-parahippocampal                                 , cortical  ,     2377.0 
68  , ctx-lh-entorhinal                                      , cortical  ,     2027.0 
69  , ctx-lh-temporalpole                                    , cortical  ,     3620.0 
70  , ctx-lh-inferiortemporal                                , cortical  ,     9940.0 
71  , ctx-lh-middletemporal                                  , cortical  ,    10506.0 
72  , ctx-lh-bankssts                                        , cortical  ,     2483.0 
73  , ctx-lh-superiortemporal                                , cortical  ,    11809.0 
74  , ctx-lh-transversetemporal                              , cortical  ,     1166.0 
75  , ctx-lh-insula                                          , cortical  ,     6061.0 
76  , Left-Thalamus_Proper                                   , subcortical,     8963.0 
77  , Left-Caudate                                           , subcortical,     3998.0 
78  , Left-Putamen                                           , subcortical,     4924.0 
79  , Left-Pallidum                                          , subcortical,     1783.0 
80  , Left-Accumbens_area                                    , subcortical,      533.0 
81  , Left-Hippocampus                                       , subcortical,     4319.0 
82  , Left-Amygdala                                          , subcortical,     1672.0 
83  , brainstem                                              , subcortical,    22272.0 
