source	target	number_of_fibers	fiber_length_mean	fiber_length_median	fiber_length_std	fiber_proportion	fiber_density	normalized_fiber_density	FA_mean	FA_std	FA_median	ADC_mean	ADC_std	ADC_median
1	1	236	6.567796230316162	5.999998092651367	1.735612154006958	0.14246476109987624	0.010096348778873943	0.05811591345759094	0.1495133489370346	0.06606649607419968	0.13125252723693848	0.0008460629032924771	0.0001600706746103242	0.0008228443912230432
1	2	54	9.138890266418457	7.999998092651367	3.5569651126861572	0.03259786906522592	0.001587324029285185	0.009136846194152672	0.1271001100540161	0.045170292258262634	0.11231572926044464	0.0008135192911140621	6.658347410848364e-05	0.0008000156376510859
1	3	126	13.89682674407959	11.500001907348633	6.653058052062988	0.07606169448552715	0.0027659603665631505	0.015921232200957976	0.24010644853115082	0.09666641056537628	0.23584969341754913	0.000798376917373389	5.650587991112843e-05	0.0007917829789221287
1	108	131	8.22137451171875	6.500004768371582	3.2849178314208984	0.07908001569527029	0.004071566432710244	0.02343647269152796	0.24117685854434967	0.08466778695583344	0.22467263042926788	0.0007914263405837119	4.8038189561339095e-05	0.000789211189839989
1	8	34	10.911765098571777	9.999996185302734	5.057713031768799	0.02052458422625336	0.0009198237203912503	0.0052946264933271545	0.1710376888513565	0.07255281507968903	0.15466883778572083	0.0007994737243279815	5.5337248340947554e-05	0.0007980520604178309
1	40	36	15.722222328186035	17.99999237060547	5.876559257507324	0.021731912710150614	0.0005850907460698411	0.0033678594022605274	0.2555875778198242	0.0894814282655716	0.24366413056850433	0.0007404590724036098	3.491878305794671e-05	0.0007406841032207012
1	9	42	9.226190567016602	7.500011444091797	4.30835485458374	0.025353898161842383	0.001599247503847522	0.00920547928428804	0.2009013444185257	0.06226993724703789	0.19886554777622223	0.0007609591702930629	4.521494702203199e-05	0.0007669448968954384
1	102	3	45.16667556762695	45.50000762939453	1.2472238540649414	0.0018109927258458845	1.7557666168959925e-05	0.00010106423915620231	0.3395995497703552	0.10431314259767532	0.32100746035575867	0.0008203405304811895	6.087420479161665e-05	0.0008044444257393479
1	113	8	9.750000953674316	6.5	6.368869304656982	0.004829313935589025	0.0003496006562659619	0.0020123474267036623	0.17723308503627777	0.07292648404836655	0.1544424593448639	0.0007815819117240608	0.00012142058403696865	0.0007649198523722589
1	4	5	28.799999237060547	27.500019073486328	2.6758060455322266	0.003018321209743141	6.0671366664419024e-05	0.0003492323781247581	0.26882800459861755	0.09438445419073105	0.27947798371315	0.0007650534389540553	4.20215365011245e-05	0.0007638523820787668
1	104	1	50.99998474121094	50.99998474121094	0.0	0.0006036642419486281	3.394416862073112e-06	1.9538710569112303e-05	0.32150745391845703	0.10822531580924988	0.2897084951400757	0.0008359002531506121	5.4747561080148444e-05	0.0008300379849970341
1	63	2	113.50001525878906	113.50001525878906	6.000003814697266	0.0012073284838972562	4.657981233276845e-06	2.6811953525875687e-05	0.36576735973358154	0.12928920984268188	0.3617011606693268	0.0008180547738447785	6.958222365938127e-05	0.0008098210673779249
1	119	2	68.25	68.25	4.750003814697266	0.0012073284838972562	8.583488372592064e-06	4.940768968575929e-05	0.4144057333469391	0.15188001096248627	0.4073774218559265	0.0007716108812019229	6.580262561328709e-05	0.0007597850053571165
1	122	3	72.00000762939453	72.00004577636719	0.40824204683303833	0.0018109927258458845	1.0577979754127511e-05	6.088824479135983e-05	0.4655766487121582	0.16580384969711304	0.465858519077301	0.0007780877058394253	6.0528571339091286e-05	0.0007748774951323867
1	111	1	21.0000057220459	21.0000057220459	0.0	0.0006036642419486281	8.659580768119729e-06	4.9845687537271684e-05	0.19924376904964447	0.10053429752588272	0.19314870238304138	0.0008387173875235021	0.00022141606314107776	0.0007350713131017983
2	2	290	7.965517044067383	7.499998092651367	2.808948278427124	0.17506263016510218	0.009368740944095141	0.05392770692043662	0.12872856855392456	0.05119682475924492	0.1178223043680191	0.0008302222704514861	0.00011326235107844695	0.000805727846454829
2	5	87	8.396552085876465	8.000005722045898	2.7762722969055176	0.05251878904953065	0.0023226621514265606	0.013369549283595857	0.1419476717710495	0.06697790324687958	0.12631338834762573	0.0007886242819949985	8.822379459161311e-05	0.0007694961968809366
2	3	72	8.76388931274414	7.5	5.808260917663574	0.04346382542030123	0.0023871946842927536	0.013741007042969051	0.19466698169708252	0.10354579240083694	0.15896226465702057	0.000829563126899302	0.00012601337220985442	0.0008048700983636081
2	108	98	16.596939086914062	16.749988555908203	7.361530780792236	0.059159095710965566	0.001448296109876087	0.008336583177340647	0.2136133909225464	0.0717572495341301	0.21812857687473297	0.0007598838419653475	6.689493602607399e-05	0.0007614424685016274
2	10	73	8.684931755065918	7.999995708465576	3.490208387374878	0.04406748966224986	0.002952357757568934	0.016994160135765424	0.1953819990158081	0.06143607571721077	0.1939564198255539	0.0007573717157356441	9.492740355199203e-05	0.0007353033288381994
2	11	13	21.61537742614746	19.999996185302734	5.778459548950195	0.007847635145332165	0.00011064735306354446	0.0006369007386519432	0.23022842407226562	0.07876066863536835	0.22660745680332184	0.0007382400217466056	6.121696787886322e-05	0.0007285196334123611
2	99	7	110.21428680419922	111.0	2.4032351970672607	0.004225649693640397	1.4361252027281111e-05	8.266525832650637e-05	0.3182363510131836	0.09211193025112152	0.32066529989242554	0.0007367295329459012	6.240096263354644e-05	0.0007373013067990541
2	18	2	48.249996185302734	48.249996185302734	0.7499847412109375	0.0012073284838972562	1.0860940777994537e-05	6.251700571623365e-05	0.2528482973575592	0.09548764675855637	0.2561231553554535	0.0007724984898231924	5.28399323229678e-05	0.0007738496642559767
2	4	5	33.90000915527344	33.5000114440918	2.2449915409088135	0.003018321209743141	4.875787951598088e-05	0.00028065677685932985	0.2477685809135437	0.049617018550634384	0.2513066232204437	0.0007780738524161279	4.4292253733146936e-05	0.0007700180285610259
2	65	1	118.5	118.5	0.0	0.0006036642419486281	1.6845630432979026e-06	9.696566767087838e-06	0.39950791001319885	0.10328546911478043	0.41414985060691833	0.0007310608634725213	5.068426253274083e-05	0.0007254171650856733
2	19	9	50.38889694213867	50.99998474121094	1.954737901687622	0.005432978177537654	3.9682465297764406e-05	0.00022841749720991145	0.2503153681755066	0.08149407804012299	0.2570956349372864	0.0007806951180100441	4.4381817133398727e-05	0.0007863232167437673
