COND	DIREC	ACC	RT	nameCOND	nameDIREC	outliers	bad_trials
1	0	1	0.790368305303218	COHERENT	RIGHT	0	0
0	0	1	0.947707758444267	RANDOM	NONE	0	0
0	0	1	0.844539230500231	RANDOM	NONE	0	0
1	0	1	0.709169569913229	COHERENT	RIGHT	0	0
1	0	1	0.873151727248114	COHERENT	RIGHT	0	0
1	0	1	0.918794624018574	COHERENT	RIGHT	0	0
0	0	1	0.93473506153714	RANDOM	NONE	0	0
1	0	1	0.859404495921808	COHERENT	RIGHT	0	0
0	0	1	0.80420578830126	RANDOM	NONE	0	0
1	0	1	0.827644660753322	COHERENT	RIGHT	0	0
1	0	1	0.79479244831964	COHERENT	RIGHT	0	0
1	0	1	1.01253894555839	COHERENT	RIGHT	0	0
0	0	1	0.873416445364001	RANDOM	NONE	0	0
0	0	1	0.959203225636884	RANDOM	NONE	0	0
0	0	1	0.914047808635132	RANDOM	NONE	0	0
1	0	1	0.804790764024347	COHERENT	RIGHT	0	0
0	0	1	0.797661787441939	RANDOM	NONE	0	0
1	180	1	0.899396551359587	COHERENT	LEFT	0	0
1	0	1	1.07817847373872	COHERENT	RIGHT	0	0
1	180	1	0.894881552981133	COHERENT	LEFT	0	0
0	0	1	0.957763726554731	RANDOM	NONE	0	0
0	0	1	0.94728849565854	RANDOM	NONE	0	0
1	180	1	0.743396686586493	COHERENT	LEFT	0	0
1	0	1	0.919068699331092	COHERENT	RIGHT	0	0
0	0	1	0.788934541277285	RANDOM	NONE	0	0
0	0	1	0.784876536316006	RANDOM	NONE	0	0
0	0	1	0.86760562615018	RANDOM	NONE	0	0
0	0	1	0.694400894910359	RANDOM	NONE	0	0
0	0	1	0.71307665234508	RANDOM	NONE	0	0
0	0	1	0.792832870202346	RANDOM	NONE	0	0
1	180	1	0.844901746414962	COHERENT	LEFT	0	0
0	0	1	0.63952999102321	RANDOM	NONE	0	0
1	0	1	0.723305577673727	COHERENT	RIGHT	0	0
1	0	1	0.659229606895224	COHERENT	RIGHT	0	0
0	0	1	0.623888380112476	RANDOM	NONE	0	0
0	0	1	0.704884275623044	RANDOM	NONE	0	0
0	0	1	0.758552930643873	RANDOM	NONE	0	0
1	180	1	0.789281361248413	COHERENT	LEFT	0	0
1	180	0	NaN	COHERENT	LEFT	1	0
1	0	1	0.89313024795365	COHERENT	RIGHT	0	0
1	180	1	0.859051940894005	COHERENT	LEFT	0	0
0	0	1	0.68754388072557	RANDOM	NONE	0	0
0	0	1	0.834461227700103	RANDOM	NONE	0	0
