index, name                                                   , type      , volume-mm3 
1   , ctx-rh-lateralorbitofrontal_1                          , cortical  ,     1920.0 
2   , ctx-rh-lateralorbitofrontal_2                          , cortical  ,     2032.0 
3   , ctx-rh-lateralorbitofrontal_3                          , cortical  ,     1903.0 
4   , ctx-rh-lateralorbitofrontal_4                          , cortical  ,     1105.0 
5   , ctx-rh-parsorbitalis_1                                 , cortical  ,     2208.0 
6   , ctx-rh-frontalpole_1                                   , cortical  ,      958.0 
7   , ctx-rh-medialorbitofrontal_1                           , cortical  ,     2286.0 
8   , ctx-rh-medialorbitofrontal_2                           , cortical  ,     1539.0 
9   , ctx-rh-medialorbitofrontal_3                           , cortical  ,     1122.0 
10  , ctx-rh-parstriangularis_1                              , cortical  ,      778.0 
11  , ctx-rh-parstriangularis_2                              , cortical  ,     3097.0 
12  , ctx-rh-parsopercularis_1                               , cortical  ,     1758.0 
13  , ctx-rh-parsopercularis_2                               , cortical  ,     2304.0 
14  , ctx-rh-rostralmiddlefrontal_1                          , cortical  ,     2753.0 
15  , ctx-rh-rostralmiddlefrontal_2                          , cortical  ,     2904.0 
16  , ctx-rh-rostralmiddlefrontal_3                          , cortical  ,     4593.0 
17  , ctx-rh-rostralmiddlefrontal_4                          , cortical  ,     2307.0 
18  , ctx-rh-rostralmiddlefrontal_5                          , cortical  ,     2044.0 
19  , ctx-rh-rostralmiddlefrontal_6                          , cortical  ,     2155.0 
20  , ctx-rh-superiorfrontal_1                               , cortical  ,     2792.0 
21  , ctx-rh-superiorfrontal_2                               , cortical  ,     3132.0 
22  , ctx-rh-superiorfrontal_3                               , cortical  ,     3733.0 
23  , ctx-rh-superiorfrontal_4                               , cortical  ,     3159.0 
24  , ctx-rh-superiorfrontal_5                               , cortical  ,     3333.0 
25  , ctx-rh-superiorfrontal_6                               , cortical  ,     2176.0 
26  , ctx-rh-superiorfrontal_7                               , cortical  ,     1422.0 
27  , ctx-rh-superiorfrontal_8                               , cortical  ,     1695.0 
28  , ctx-rh-caudalmiddlefrontal_1                           , cortical  ,     1431.0 
29  , ctx-rh-caudalmiddlefrontal_2                           , cortical  ,      894.0 
30  , ctx-rh-caudalmiddlefrontal_3                           , cortical  ,     3376.0 
31  , ctx-rh-precentral_1                                    , cortical  ,     1652.0 
32  , ctx-rh-precentral_2                                    , cortical  ,     1778.0 
33  , ctx-rh-precentral_3                                    , cortical  ,     1620.0 
34  , ctx-rh-precentral_4                                    , cortical  ,     1998.0 
