index, name                                                   , type      , volume-mm3 
1   , ctx-rh-lateralorbitofrontal_1                          , cortical  ,     1886.0 
2   , ctx-rh-lateralorbitofrontal_2                          , cortical  ,     2115.0 
3   , ctx-rh-lateralorbitofrontal_3                          , cortical  ,     2001.0 
4   , ctx-rh-lateralorbitofrontal_4                          , cortical  ,     1182.0 
5   , ctx-rh-parsorbitalis_1                                 , cortical  ,     2520.0 
6   , ctx-rh-frontalpole_1                                   , cortical  ,      826.0 
7   , ctx-rh-medialorbitofrontal_1                           , cortical  ,     2593.0 
8   , ctx-rh-medialorbitofrontal_2                           , cortical  ,     1545.0 
9   , ctx-rh-medialorbitofrontal_3                           , cortical  ,      770.0 
10  , ctx-rh-parstriangularis_1                              , cortical  ,      857.0 
11  , ctx-rh-parstriangularis_2                              , cortical  ,     2987.0 
12  , ctx-rh-parsopercularis_1                               , cortical  ,     1418.0 
13  , ctx-rh-parsopercularis_2                               , cortical  ,     2202.0 
14  , ctx-rh-rostralmiddlefrontal_1                          , cortical  ,     2543.0 
15  , ctx-rh-rostralmiddlefrontal_2                          , cortical  ,     2411.0 
16  , ctx-rh-rostralmiddlefrontal_3                          , cortical  ,     3979.0 
17  , ctx-rh-rostralmiddlefrontal_4                          , cortical  ,     2610.0 
18  , ctx-rh-rostralmiddlefrontal_5                          , cortical  ,     2087.0 
19  , ctx-rh-rostralmiddlefrontal_6                          , cortical  ,     2651.0 
20  , ctx-rh-superiorfrontal_1                               , cortical  ,     2772.0 
21  , ctx-rh-superiorfrontal_2                               , cortical  ,     3428.0 
22  , ctx-rh-superiorfrontal_3                               , cortical  ,     3729.0 
23  , ctx-rh-superiorfrontal_4                               , cortical  ,     3407.0 
24  , ctx-rh-superiorfrontal_5                               , cortical  ,     3306.0 
25  , ctx-rh-superiorfrontal_6                               , cortical  ,     1841.0 
26  , ctx-rh-superiorfrontal_7                               , cortical  ,     1452.0 
27  , ctx-rh-superiorfrontal_8                               , cortical  ,     1409.0 
28  , ctx-rh-caudalmiddlefrontal_1                           , cortical  ,     1487.0 
29  , ctx-rh-caudalmiddlefrontal_2                           , cortical  ,     1127.0 
30  , ctx-rh-caudalmiddlefrontal_3                           , cortical  ,     2876.0 
31  , ctx-rh-precentral_1                                    , cortical  ,     1493.0 
32  , ctx-rh-precentral_2                                    , cortical  ,     1558.0 
33  , ctx-rh-precentral_3                                    , cortical  ,     1561.0 
34  , ctx-rh-precentral_4                                    , cortical  ,     1850.0 
35  , ctx-rh-precentral_5                                    , cortical  ,     2007.0 
36  , ctx-rh-precentral_6                                    , cortical  ,     2921.0 
37  , ctx-rh-paracentral_1                                   , cortical  ,      862.0 
38  , ctx-rh-paracentral_2                                   , cortical  ,     1310.0 
39  , ctx-rh-paracentral_3                                   , cortical  ,     1032.0 
40  , ctx-rh-rostralanteriorcingulate_1                      , cortical  ,     1668.0 
41  , ctx-rh-caudalanteriorcingulate_1                       , cortical  ,     2069.0 
42  , ctx-rh-posteriorcingulate_1                            , cortical  ,     1517.0 
43  , ctx-rh-posteriorcingulate_2                            , cortical  ,     1359.0 
44  , ctx-rh-isthmuscingulate_1                              , cortical  ,     2102.0 
45  , ctx-rh-postcentral_1                                   , cortical  ,     1236.0 
46  , ctx-rh-postcentral_2                                   , cortical  ,     1361.0 
47  , ctx-rh-postcentral_3                                   , cortical  ,     1657.0 
48  , ctx-rh-postcentral_4                                   , cortical  ,      926.0 
49  , ctx-rh-postcentral_5                                   , cortical  ,     2167.0 
50  , ctx-rh-supramarginal_1                                 , cortical  ,     1268.0 
51  , ctx-rh-supramarginal_2                                 , cortical  ,     2314.0 
52  , ctx-rh-supramarginal_3                                 , cortical  ,     1723.0 
53  , ctx-rh-supramarginal_4                                 , cortical  ,     1900.0 
54  , ctx-rh-superiorparietal_1                              , cortical  ,     2778.0 
55  , ctx-rh-superiorparietal_2                              , cortical  ,     1508.0 
56  , ctx-rh-superiorparietal_3                              , cortical  ,     1818.0 
57  , ctx-rh-superiorparietal_4                              , cortical  ,     2477.0 
58  , ctx-rh-superiorparietal_5                              , cortical  ,     1472.0 
59  , ctx-rh-superiorparietal_6                              , cortical  ,      730.0 
60  , ctx-rh-superiorparietal_7                              , cortical  ,     1548.0 
61  , ctx-rh-inferiorparietal_1                              , cortical  ,     2794.0 
62  , ctx-rh-inferiorparietal_2                              , cortical  ,     3529.0 
63  , ctx-rh-inferiorparietal_3                              , cortical  ,     1892.0 
64  , ctx-rh-inferiorparietal_4                              , cortical  ,     2152.0 
65  , ctx-rh-inferiorparietal_5                              , cortical  ,     2429.0 
66  , ctx-rh-inferiorparietal_6                              , cortical  ,     1773.0 
67  , ctx-rh-precuneus_1                                     , cortical  ,     1415.0 
68  , ctx-rh-precuneus_2                                     , cortical  ,     1426.0 
69  , ctx-rh-precuneus_3                                     , cortical  ,     2111.0 
70  , ctx-rh-precuneus_4                                     , cortical  ,     2638.0 
71  , ctx-rh-precuneus_5                                     , cortical  ,     2286.0 
72  , ctx-rh-cuneus_1                                        , cortical  ,     1101.0 
73  , ctx-rh-cuneus_2                                        , cortical  ,     1512.0 
74  , ctx-rh-pericalcarine_1                                 , cortical  ,      933.0 
75  , ctx-rh-pericalcarine_2                                 , cortical  ,      856.0 
76  , ctx-rh-lateraloccipital_1                              , cortical  ,     1776.0 
77  , ctx-rh-lateraloccipital_2                              , cortical  ,     1593.0 
78  , ctx-rh-lateraloccipital_3                              , cortical  ,     1696.0 
79  , ctx-rh-lateraloccipital_4                              , cortical  ,     2566.0 
