index, name                                                   , type      , volume-mm3 
1   , ctx-rh-lateralorbitofrontal_1                          , cortical  ,     2239.0 
2   , ctx-rh-lateralorbitofrontal_2                          , cortical  ,     2000.0 
3   , ctx-rh-lateralorbitofrontal_3                          , cortical  ,     2232.0 
4   , ctx-rh-lateralorbitofrontal_4                          , cortical  ,     1532.0 
5   , ctx-rh-parsorbitalis_1                                 , cortical  ,     2752.0 
6   , ctx-rh-frontalpole_1                                   , cortical  ,     1134.0 
7   , ctx-rh-medialorbitofrontal_1                           , cortical  ,     3237.0 
8   , ctx-rh-medialorbitofrontal_2                           , cortical  ,     1783.0 
9   , ctx-rh-medialorbitofrontal_3                           , cortical  ,     1091.0 
10  , ctx-rh-parstriangularis_1                              , cortical  ,      838.0 
11  , ctx-rh-parstriangularis_2                              , cortical  ,     2924.0 
12  , ctx-rh-parsopercularis_1                               , cortical  ,     1793.0 
13  , ctx-rh-parsopercularis_2                               , cortical  ,     3285.0 
14  , ctx-rh-rostralmiddlefrontal_1                          , cortical  ,     2534.0 
15  , ctx-rh-rostralmiddlefrontal_2                          , cortical  ,     2211.0 
16  , ctx-rh-rostralmiddlefrontal_3                          , cortical  ,     4331.0 
17  , ctx-rh-rostralmiddlefrontal_4                          , cortical  ,     3163.0 
18  , ctx-rh-rostralmiddlefrontal_5                          , cortical  ,     2180.0 
19  , ctx-rh-rostralmiddlefrontal_6                          , cortical  ,     3010.0 
20  , ctx-rh-superiorfrontal_1                               , cortical  ,     3089.0 
21  , ctx-rh-superiorfrontal_2                               , cortical  ,     3273.0 
22  , ctx-rh-superiorfrontal_3                               , cortical  ,     3903.0 
23  , ctx-rh-superiorfrontal_4                               , cortical  ,     3167.0 
24  , ctx-rh-superiorfrontal_5                               , cortical  ,     3627.0 
25  , ctx-rh-superiorfrontal_6                               , cortical  ,     2425.0 
26  , ctx-rh-superiorfrontal_7                               , cortical  ,     1240.0 
27  , ctx-rh-superiorfrontal_8                               , cortical  ,     1663.0 
28  , ctx-rh-caudalmiddlefrontal_1                           , cortical  ,     1433.0 
29  , ctx-rh-caudalmiddlefrontal_2                           , cortical  ,      796.0 
30  , ctx-rh-caudalmiddlefrontal_3                           , cortical  ,     2897.0 
31  , ctx-rh-precentral_1                                    , cortical  ,     1903.0 
32  , ctx-rh-precentral_2                                    , cortical  ,     1815.0 
33  , ctx-rh-precentral_3                                    , cortical  ,     1663.0 
34  , ctx-rh-precentral_4                                    , cortical  ,     1977.0 
35  , ctx-rh-precentral_5                                    , cortical  ,     1752.0 
36  , ctx-rh-precentral_6                                    , cortical  ,     2809.0 
37  , ctx-rh-paracentral_1                                   , cortical  ,     1090.0 
38  , ctx-rh-paracentral_2                                   , cortical  ,     2204.0 
39  , ctx-rh-paracentral_3                                   , cortical  ,     1115.0 
40  , ctx-rh-rostralanteriorcingulate_1                      , cortical  ,     2026.0 
41  , ctx-rh-caudalanteriorcingulate_1                       , cortical  ,     2108.0 
42  , ctx-rh-posteriorcingulate_1                            , cortical  ,      997.0 
43  , ctx-rh-posteriorcingulate_2                            , cortical  ,     1050.0 
44  , ctx-rh-isthmuscingulate_1                              , cortical  ,     2258.0 
45  , ctx-rh-postcentral_1                                   , cortical  ,     1595.0 
