index, name                                                   , type      , volume-mm3 
1   , ctx-rh-lateralorbitofrontal_1                          , cortical  ,     2346.0 
2   , ctx-rh-lateralorbitofrontal_2                          , cortical  ,     2447.0 
3   , ctx-rh-lateralorbitofrontal_3                          , cortical  ,     2345.0 
4   , ctx-rh-lateralorbitofrontal_4                          , cortical  ,     1393.0 
5   , ctx-rh-parsorbitalis_1                                 , cortical  ,     3535.0 
6   , ctx-rh-frontalpole_1                                   , cortical  ,     1077.0 
7   , ctx-rh-medialorbitofrontal_1                           , cortical  ,     2456.0 
8   , ctx-rh-medialorbitofrontal_2                           , cortical  ,     1955.0 
9   , ctx-rh-medialorbitofrontal_3                           , cortical  ,      968.0 
10  , ctx-rh-parstriangularis_1                              , cortical  ,      907.0 
11  , ctx-rh-parstriangularis_2                              , cortical  ,     3582.0 
12  , ctx-rh-parsopercularis_1                               , cortical  ,     1908.0 
13  , ctx-rh-parsopercularis_2                               , cortical  ,     2952.0 
14  , ctx-rh-rostralmiddlefrontal_1                          , cortical  ,     2991.0 
15  , ctx-rh-rostralmiddlefrontal_2                          , cortical  ,     2620.0 
16  , ctx-rh-rostralmiddlefrontal_3                          , cortical  ,     4087.0 
17  , ctx-rh-rostralmiddlefrontal_4                          , cortical  ,     3021.0 
18  , ctx-rh-rostralmiddlefrontal_5                          , cortical  ,     1906.0 
19  , ctx-rh-rostralmiddlefrontal_6                          , cortical  ,     2940.0 
20  , ctx-rh-superiorfrontal_1                               , cortical  ,     3413.0 
21  , ctx-rh-superiorfrontal_2                               , cortical  ,     4560.0 
22  , ctx-rh-superiorfrontal_3                               , cortical  ,     4364.0 
23  , ctx-rh-superiorfrontal_4                               , cortical  ,     3231.0 
24  , ctx-rh-superiorfrontal_5                               , cortical  ,     3942.0 
25  , ctx-rh-superiorfrontal_6                               , cortical  ,     2352.0 
26  , ctx-rh-superiorfrontal_7                               , cortical  ,     1697.0 
27  , ctx-rh-superiorfrontal_8                               , cortical  ,     2687.0 
28  , ctx-rh-caudalmiddlefrontal_1                           , cortical  ,     1911.0 
29  , ctx-rh-caudalmiddlefrontal_2                           , cortical  ,      997.0 
30  , ctx-rh-caudalmiddlefrontal_3                           , cortical  ,     4361.0 
31  , ctx-rh-precentral_1                                    , cortical  ,     2663.0 
32  , ctx-rh-precentral_2                                    , cortical  ,     2988.0 
33  , ctx-rh-precentral_3                                    , cortical  ,     1709.0 
34  , ctx-rh-precentral_4                                    , cortical  ,     2235.0 
35  , ctx-rh-precentral_5                                    , cortical  ,     2200.0 
36  , ctx-rh-precentral_6                                    , cortical  ,     3011.0 
37  , ctx-rh-paracentral_1                                   , cortical  ,     1627.0 
38  , ctx-rh-paracentral_2                                   , cortical  ,     1732.0 
39  , ctx-rh-paracentral_3                                   , cortical  ,     1264.0 
40  , ctx-rh-rostralanteriorcingulate_1                      , cortical  ,     1975.0 
41  , ctx-rh-caudalanteriorcingulate_1                       , cortical  ,     1969.0 
42  , ctx-rh-posteriorcingulate_1                            , cortical  ,     1541.0 
43  , ctx-rh-posteriorcingulate_2                            , cortical  ,     1593.0 
44  , ctx-rh-isthmuscingulate_1                              , cortical  ,     2691.0 
45  , ctx-rh-postcentral_1                                   , cortical  ,     1897.0 
46  , ctx-rh-postcentral_2                                   , cortical  ,     1854.0 
47  , ctx-rh-postcentral_3                                   , cortical  ,     2145.0 
48  , ctx-rh-postcentral_4                                   , cortical  ,     1266.0 
49  , ctx-rh-postcentral_5                                   , cortical  ,     2530.0 
50  , ctx-rh-supramarginal_1                                 , cortical  ,     1403.0 
51  , ctx-rh-supramarginal_2                                 , cortical  ,     2987.0 
52  , ctx-rh-supramarginal_3                                 , cortical  ,     2653.0 
53  , ctx-rh-supramarginal_4                                 , cortical  ,     2828.0 
54  , ctx-rh-superiorparietal_1                              , cortical  ,     2303.0 
55  , ctx-rh-superiorparietal_2                              , cortical  ,     1323.0 
56  , ctx-rh-superiorparietal_3                              , cortical  ,     2580.0 
57  , ctx-rh-superiorparietal_4                              , cortical  ,     2032.0 
58  , ctx-rh-superiorparietal_5                              , cortical  ,     2061.0 
59  , ctx-rh-superiorparietal_6                              , cortical  ,     1142.0 
60  , ctx-rh-superiorparietal_7                              , cortical  ,     2183.0 
61  , ctx-rh-inferiorparietal_1                              , cortical  ,     2459.0 
