index, name                                                   , type      , volume-mm3 
1   , ctx-rh-lateralorbitofrontal_1                          , cortical  ,     1082.0 
2   , ctx-rh-lateralorbitofrontal_2                          , cortical  ,      839.0 
3   , ctx-rh-lateralorbitofrontal_3                          , cortical  ,     1605.0 
4   , ctx-rh-lateralorbitofrontal_4                          , cortical  ,     1273.0 
5   , ctx-rh-lateralorbitofrontal_5                          , cortical  ,      859.0 
6   , ctx-rh-lateralorbitofrontal_6                          , cortical  ,     1471.0 
7   , ctx-rh-lateralorbitofrontal_7                          , cortical  ,     1402.0 
8   , ctx-rh-parsorbitalis_1                                 , cortical  ,     1977.0 
9   , ctx-rh-parsorbitalis_2                                 , cortical  ,     1558.0 
10  , ctx-rh-frontalpole_1                                   , cortical  ,     1077.0 
11  , ctx-rh-medialorbitofrontal_1                           , cortical  ,     1005.0 
12  , ctx-rh-medialorbitofrontal_2                           , cortical  ,     1451.0 
13  , ctx-rh-medialorbitofrontal_3                           , cortical  ,     1032.0 
14  , ctx-rh-medialorbitofrontal_4                           , cortical  ,      923.0 
15  , ctx-rh-medialorbitofrontal_5                           , cortical  ,      968.0 
16  , ctx-rh-parstriangularis_1                              , cortical  ,      524.0 
17  , ctx-rh-parstriangularis_2                              , cortical  ,     1027.0 
18  , ctx-rh-parstriangularis_3                              , cortical  ,     1507.0 
19  , ctx-rh-parstriangularis_4                              , cortical  ,     1431.0 
20  , ctx-rh-parsopercularis_1                               , cortical  ,     1373.0 
21  , ctx-rh-parsopercularis_2                               , cortical  ,      531.0 
22  , ctx-rh-parsopercularis_3                               , cortical  ,     1737.0 
23  , ctx-rh-parsopercularis_4                               , cortical  ,     1219.0 
24  , ctx-rh-rostralmiddlefrontal_1                          , cortical  ,     2444.0 
25  , ctx-rh-rostralmiddlefrontal_2                          , cortical  ,     1054.0 
26  , ctx-rh-rostralmiddlefrontal_3                          , cortical  ,     1567.0 
27  , ctx-rh-rostralmiddlefrontal_4                          , cortical  ,     1233.0 
28  , ctx-rh-rostralmiddlefrontal_5                          , cortical  ,     1699.0 
29  , ctx-rh-rostralmiddlefrontal_6                          , cortical  ,     1154.0 
30  , ctx-rh-rostralmiddlefrontal_7                          , cortical  ,     1972.0 
31  , ctx-rh-rostralmiddlefrontal_8                          , cortical  ,     1059.0 
