COND	DIREC	ACC	RT	nameCOND	nameDIREC	outliers	bad_trials
0	0	1	0.891704272075003	RANDOM	NONE	0	0
1	180	1	0.657899550546063	COHERENT	LEFT	0	0
0	0	1	0.691409667029802	RANDOM	NONE	0	1
1	180	1	0.823187167776723	COHERENT	LEFT	0	1
0	0	1	0.615976286708701	RANDOM	NONE	0	0
0	0	1	0.573912662885505	RANDOM	NONE	0	0
0	0	1	0.632929358177535	RANDOM	NONE	0	0
0	0	1	0.682390104168462	RANDOM	NONE	0	0
1	0	1	0.648831993625208	COHERENT	RIGHT	0	0
0	0	1	0.55812654131887	RANDOM	NONE	0	0
0	0	1	0.748525616452298	RANDOM	NONE	0	0
1	180	1	0.8397496460816	COHERENT	LEFT	0	0
0	0	1	0.674232019583997	RANDOM	NONE	0	0
1	0	1	0.632713837683241	COHERENT	RIGHT	0	1
1	0	1	0.707571892988199	COHERENT	RIGHT	0	0
1	180	1	0.616106383813531	COHERENT	LEFT	0	0
0	0	1	0.573863763277586	RANDOM	NONE	0	0
0	0	1	0.698817052078084	RANDOM	NONE	0	0
0	0	1	0.724913746524635	RANDOM	NONE	0	0
0	0	1	0.748835012119343	RANDOM	NONE	0	0
0	0	1	0.924243942636167	RANDOM	NONE	0	0
1	180	1	0.839924718751718	COHERENT	LEFT	0	1
1	180	1	0.683140803704191	COHERENT	LEFT	0	0
1	180	1	0.815685303856753	COHERENT	LEFT	0	0
0	0	1	0.799632045543149	RANDOM	NONE	0	0
0	0	1	0.815886033728475	RANDOM	NONE	0	0
1	180	1	0.808173177055778	COHERENT	LEFT	0	0
0	0	1	0.932134588624649	RANDOM	NONE	0	0
1	0	1	0.715662665149466	COHERENT	RIGHT	0	0
0	0	1	0.632795638879543	RANDOM	NONE	0	0
0	0	1	0.841335562994118	RANDOM	NONE	0	0
1	180	1	0.682841670917696	COHERENT	LEFT	0	0
0	0	1	0.782998028922975	RANDOM	NONE	0	1
0	0	1	0.823395443884692	RANDOM	NONE	0	0
0	0	1	0.965016254592229	RANDOM	NONE	0	0
1	0	1	0.915556715998719	COHERENT	RIGHT	0	0
