onset	duration	trial_type	trial_type_id	response_time	bad_epoch	outliers	direction	name_direction	event_num	response_accuracy
93.1376953125	0.2	RANDOM	0	0.570348849493712	0	0	0	NONE	1.0	1
94.52734375	0.2	COHERENT	1	0.514322841989724	0	0	180	LEFT	5.0	1
95.87744140625	0.2	COHERENT	1	0.564107169268937	0	0	180	LEFT	9.0	1
n/a	0.2	COHERENT	1	0.633063578929523	1	0	180	LEFT	n/a	1
98.3974609375	0.2	COHERENT	1	0.637803851017907	0	0	180	LEFT	13.0	1
99.92724609375	0.2	RANDOM	0	0.559567326412889	0	0	0	NONE	16.0	1
101.34716796875	0.2	COHERENT	1	0.729368315881402	0	0	180	LEFT	20.0	1
102.69677734375	0.2	RANDOM	0	0.713302282900713	0	0	0	NONE	24.0	1
104.0966796875	0.2	RANDOM	0	0.79310179329832	0	0	0	NONE	28.0	1
105.73681640625	0.2	RANDOM	0	0.689856288618103	0	0	0	NONE	31.0	1
107.06640625	0.2	COHERENT	1	0.708739801200863	0	0	0	RIGHT	35.0	1
n/a	0.2	RANDOM	0	0.699160551663226	1	0	0	NONE	n/a	1
110.1064453125	0.2	COHERENT	1	0.694276296526368	0	0	180	LEFT	39.0	1
111.50634765625	0.2	RANDOM	0	0.718092360446917	0	0	0	NONE	43.0	1
112.90625	0.2	RANDOM	0	0.733032790101788	0	0	0	NONE	47.0	1
n/a	0.2	RANDOM	0	0.782823154405833	1	0	0	NONE	n/a	1
115.67578125	0.2	RANDOM	0	0.763564742566359	0	0	0	NONE	51.0	1
117.14599609375	0.2	COHERENT	1	0.708516129421696	0	0	0	RIGHT	55.0	1
118.67578125	0.2	COHERENT	1	0.704931042080716	0	0	180	LEFT	58.0	1
120.04541015625	0.2	RANDOM	0	0.691814397700909	0	0	0	NONE	62.0	1
121.6455078125	0.2	RANDOM	0	0.689803162797489	0	0	0	NONE	65.0	1
123.03515625	0.2	COHERENT	1	0.79864408416779	0	0	0	RIGHT	69.0	1
124.53515625	0.2	RANDOM	0	0.758505715553383	0	0	0	NONE	73.0	1
126.115234375	0.2	RANDOM	0	0.944682437388565	0	0	0	NONE	76.0	1
127.96484375	0.2	RANDOM	0	0.818082097503975	0	0	0	NONE	79.0	1
129.43505859375	0.2	COHERENT	1	0.838818373082177	0	0	0	RIGHT	83.0	1
131.1748046875	0.2	RANDOM	0	0.759465300689044	0	0	0	NONE	86.0	1
132.70458984375	0.2	COHERENT	1	0.774450102478113	0	0	0	RIGHT	89.0	1
134.20458984375	0.2	COHERENT	1	0.784294679267987	0	0	0	RIGHT	93.0	1
135.79443359375	0.2	COHERENT	1	0.77889335293321	0	0	180	LEFT	96.0	1
137.37451171875	0.2	COHERENT	1	0.719774879334636	0	0	0	RIGHT	99.0	1
138.89404296875	0.2	COHERENT	1	0.719583203788716	0	0	180	LEFT	102.0	1
140.4638671875	0.2	COHERENT	1	0.729355034426135	0	0	0	RIGHT	105.0	1
141.81396484375	0.2	RANDOM	0	0.663293981991956	0	0	0	NONE	109.0	1
143.2138671875	0.2	RANDOM	0	0.794090054303069	0	0	0	NONE	113.0	1
144.59375	0.2	RANDOM	0	0.727866605893723	0	0	0	NONE	117.0	1
146.15380859375	0.2	COHERENT	1	0.724741539863771	0	0	0	RIGHT	120.0	1
147.53369140625	0.2	RANDOM	0	0.788562252293559	0	0	0	NONE	124.0	1
149.21337890625	0.2	COHERENT	1	0.749310722662358	0	0	180	LEFT	127.0	1
150.703125	0.2	COHERENT	1	0.65505042425184	0	0	180	LEFT	131.0	1
152.1533203125	0.2	COHERENT	1	0.83000492017527	0	0	180	LEFT	135.0	1
153.69287109375	0.2	RANDOM	0	0.677753260747977	0	0	0	NONE	138.0	1
155.203125	0.2	RANDOM	0	0.709265022382169	0	0	0	NONE	141.0	1
156.642578125	0.2	RANDOM	0	0.904292928530595	0	0	0	NONE	145.0	1
158.2626953125	0.2	RANDOM	0	0.738140717017359	0	0	0	NONE	148.0	1
n/a	0.2	COHERENT	1	0.750024600877168	1	0	180	LEFT	n/a	1
161.24267578125	0.2	RANDOM	0	0.857781574396085	0	0	0	NONE	152.0	1
162.88232421875	0.2	RANDOM	0	0.654619078810356	0	0	0	NONE	155.0	1
164.18212890625	0.2	RANDOM	0	0.738368312862804	0	0	0	NONE	159.0	1
165.662109375	0.2	COHERENT	1	0.739632767764761	0	0	180	LEFT	163.0	1
167.11181640625	0.2	COHERENT	1	0.648034193709918	0	0	0	RIGHT	167.0	1
168.56201171875	0.2	COHERENT	1	0.700824355773875	0	0	0	RIGHT	171.0	1
169.98193359375	0.2	RANDOM	0	0.745360999007062	0	0	0	NONE	175.0	1
171.50146484375	0.2	RANDOM	0	0.763482639024915	0	0	0	NONE	178.0	1
173.12158203125	0.2	COHERENT	1	0.709268342746327	0	0	0	RIGHT	181.0	1
174.44140625	0.2	COHERENT	1	0.70905191539714	0	0	180	LEFT	185.0	1
176.04150390625	0.2	COHERENT	1	0.669972440980473	0	0	0	RIGHT	188.0	1
177.51123046875	0.2	RANDOM	0	0.709978598746147	0	0	0	NONE	192.0	1
178.89111328125	0.2	COHERENT	1	0.752530268134706	0	0	180	LEFT	196.0	1
180.4912109375	0.2	COHERENT	1	0.589331067436888	0	0	180	LEFT	199.0	1
181.9111328125	0.2	RANDOM	0	0.674871788680321	0	0	0	NONE	203.0	1
183.31103515625	0.2	COHERENT	1	0.75393115980296	0	0	180	LEFT	207.0	1
184.91064453125	0.2	COHERENT	1	0.699738596814313	0	0	180	LEFT	210.0	1
186.400390625	0.2	RANDOM	0	0.784565741693768	0	0	0	NONE	214.0	1
187.83056640625	0.2	RANDOM	0	0.9480341937101	0	0	0	NONE	218.0	1
n/a	0.2	RANDOM	0	1.05381585262421	1	0	0	NONE	n/a	1
191.1201171875	0.2	RANDOM	0	0.859008599742538	0	0	0	NONE	221.0	1
192.7001953125	0.2	RANDOM	0	0.834619320291495	0	0	0	NONE	224.0	1
194.2001953125	0.2	RANDOM	0	0.763651373876201	0	0	0	NONE	228.0	1
195.86962890625	0.2	RANDOM	0	0.688475922834641	0	0	0	NONE	231.0	1
197.23974609375	0.2	COHERENT	1	0.783432592087138	0	0	180	LEFT	235.0	1
198.66943359375	0.2	COHERENT	1	0.797961900334485	0	0	180	LEFT	239.0	1
200.11962890625	0.2	RANDOM	0	0.767538916172725	0	0	0	NONE	243.0	1
201.53955078125	0.2	COHERENT	1	0.828558750818502	0	0	0	RIGHT	247.0	1
203.08935546875	0.2	RANDOM	0	0.804210523138408	0	0	0	NONE	250.0	1
204.67919921875	0.2	COHERENT	1	0.725251064780423	0	0	180	LEFT	253.0	1
206.0791015625	0.2	COHERENT	1	0.843044894336799	0	0	180	LEFT	257.0	1
207.7490234375	0.2	RANDOM	0	0.714888209387937	0	0	0	NONE	260.0	1
209.21875	0.2	RANDOM	0	1.0795562182866	0	0	0	NONE	264.0	1
210.96875	0.2	COHERENT	1	0.913103966627204	0	0	0	RIGHT	266.0	1
212.74853515625	0.2	RANDOM	0	0.824211790913523	0	0	0	NONE	269.0	1
214.1982421875	0.2	COHERENT	1	1.05297368762604	0	0	0	RIGHT	273.0	1
215.9384765625	0.2	RANDOM	0	0.832358152549659	0	0	0	NONE	275.0	1
217.48828125	0.2	RANDOM	0	0.825426742210311	0	0	0	NONE	278.0	1
219.16796875	0.2	COHERENT	1	0.81814910848243	0	0	180	LEFT	281.0	1
220.7880859375	0.2	COHERENT	1	0.979068426660433	0	0	180	LEFT	284.0	1
