index, name                                                   , type      , volume-mm3 
1   , ctx-rh-lateralorbitofrontal_1                          , cortical  ,     4248.0 
2   , ctx-rh-lateralorbitofrontal_2                          , cortical  ,     3500.0 
3   , ctx-rh-parsorbitalis_1                                 , cortical  ,     2849.0 
4   , ctx-rh-frontalpole_1                                   , cortical  ,     1016.0 
5   , ctx-rh-medialorbitofrontal_1                           , cortical  ,     2755.0 
6   , ctx-rh-medialorbitofrontal_2                           , cortical  ,     2607.0 
7   , ctx-rh-parstriangularis_1                              , cortical  ,     4933.0 
8   , ctx-rh-parsopercularis_1                               , cortical  ,     4606.0 
9   , ctx-rh-rostralmiddlefrontal_1                          , cortical  ,    10666.0 
10  , ctx-rh-rostralmiddlefrontal_2                          , cortical  ,     7660.0 
11  , ctx-rh-superiorfrontal_1                               , cortical  ,     7157.0 
12  , ctx-rh-superiorfrontal_2                               , cortical  ,     7426.0 
13  , ctx-rh-superiorfrontal_3                               , cortical  ,     6910.0 
14  , ctx-rh-superiorfrontal_4                               , cortical  ,     4277.0 
15  , ctx-rh-caudalmiddlefrontal_1                           , cortical  ,     6684.0 
16  , ctx-rh-precentral_1                                    , cortical  ,     3699.0 
17  , ctx-rh-precentral_2                                    , cortical  ,     4535.0 
18  , ctx-rh-precentral_3                                    , cortical  ,     5727.0 
19  , ctx-rh-paracentral_1                                   , cortical  ,     4745.0 
20  , ctx-rh-rostralanteriorcingulate_1                      , cortical  ,     2195.0 
21  , ctx-rh-caudalanteriorcingulate_1                       , cortical  ,     2140.0 
22  , ctx-rh-posteriorcingulate_1                            , cortical  ,     2868.0 
23  , ctx-rh-isthmuscingulate_1                              , cortical  ,     2329.0 
24  , ctx-rh-postcentral_1                                   , cortical  ,     2945.0 
25  , ctx-rh-postcentral_2                                   , cortical  ,     5986.0 
26  , ctx-rh-supramarginal_1                                 , cortical  ,     4426.0 
27  , ctx-rh-supramarginal_2                                 , cortical  ,     4809.0 
28  , ctx-rh-superiorparietal_1                              , cortical  ,     3962.0 
29  , ctx-rh-superiorparietal_2                              , cortical  ,     4614.0 
30  , ctx-rh-superiorparietal_3                              , cortical  ,     5924.0 
31  , ctx-rh-inferiorparietal_1                              , cortical  ,     6504.0 
32  , ctx-rh-inferiorparietal_2                              , cortical  ,     4415.0 
33  , ctx-rh-inferiorparietal_3                              , cortical  ,     5498.0 
34  , ctx-rh-precuneus_1                                     , cortical  ,     4459.0 
35  , ctx-rh-precuneus_2                                     , cortical  ,     5482.0 
36  , ctx-rh-cuneus_1                                        , cortical  ,     2711.0 
37  , ctx-rh-pericalcarine_1                                 , cortical  ,     2588.0 
38  , ctx-rh-lateraloccipital_1                              , cortical  ,     3857.0 
39  , ctx-rh-lateraloccipital_2                              , cortical  ,     4823.0 
40  , ctx-rh-lateraloccipital_3                              , cortical  ,     2941.0 
41  , ctx-rh-lingual_1                                       , cortical  ,     4237.0 
42  , ctx-rh-lingual_2                                       , cortical  ,     2614.0 
43  , ctx-rh-fusiform_1                                      , cortical  ,     4845.0 
44  , ctx-rh-fusiform_2                                      , cortical  ,     5965.0 
45  , ctx-rh-parahippocampal_1                               , cortical  ,     1886.0 
46  , ctx-rh-entorhinal_1                                    , cortical  ,     1403.0 
47  , ctx-rh-temporalpole_1                                  , cortical  ,     2846.0 
48  , ctx-rh-inferiortemporal_1                              , cortical  ,     4466.0 
49  , ctx-rh-inferiortemporal_2                              , cortical  ,     4220.0 
50  , ctx-rh-middletemporal_1                                , cortical  ,     4956.0 
51  , ctx-rh-middletemporal_2                                , cortical  ,     6790.0 
52  , ctx-rh-bankssts_1                                      , cortical  ,     2730.0 
53  , ctx-rh-superiortemporal_1                              , cortical  ,     6844.0 
54  , ctx-rh-superiortemporal_2                              , cortical  ,     6391.0 
55  , ctx-rh-transversetemporal_1                            , cortical  ,      965.0 
56  , ctx-rh-insula_1                                        , cortical  ,     2756.0 
57  , ctx-rh-insula_2                                        , cortical  ,     3192.0 
58  , Right-Thalamus_Proper                                  , subcortical,     7984.0 
59  , Right-Caudate                                          , subcortical,     3434.0 
60  , Right-Putamen                                          , subcortical,     4209.0 
61  , Right-Pallidum                                         , subcortical,     1570.0 
62  , Right-Accumbens_area                                   , subcortical,      534.0 
63  , Right-Hippocampus                                      , subcortical,     4130.0 
64  , Right-Amygdala                                         , subcortical,     1510.0 
65  , ctx-lh-lateralorbitofrontal_1                          , cortical  ,     4315.0 
66  , ctx-lh-lateralorbitofrontal_2                          , cortical  ,     3925.0 
67  , ctx-lh-parsorbitalis_1                                 , cortical  ,     2681.0 
68  , ctx-lh-frontalpole_1                                   , cortical  ,      956.0 
69  , ctx-lh-medialorbitofrontal_1                           , cortical  ,     2542.0 
70  , ctx-lh-medialorbitofrontal_2                           , cortical  ,     2460.0 
71  , ctx-lh-parstriangularis_1                              , cortical  ,     3911.0 
72  , ctx-lh-parsopercularis_1                               , cortical  ,     4957.0 
73  , ctx-lh-rostralmiddlefrontal_1                          , cortical  ,    11189.0 
74  , ctx-lh-rostralmiddlefrontal_2                          , cortical  ,     7888.0 
75  , ctx-lh-superiorfrontal_1                               , cortical  ,     7105.0 
76  , ctx-lh-superiorfrontal_2                               , cortical  ,     7183.0 
77  , ctx-lh-superiorfrontal_3                               , cortical  ,     8122.0 
78  , ctx-lh-superiorfrontal_4                               , cortical  ,     5444.0 
79  , ctx-lh-caudalmiddlefrontal_1                           , cortical  ,     7225.0 
80  , ctx-lh-precentral_1                                    , cortical  ,     4155.0 
81  , ctx-lh-precentral_2                                    , cortical  ,     3941.0 
82  , ctx-lh-precentral_3                                    , cortical  ,     6015.0 
83  , ctx-lh-paracentral_1                                   , cortical  ,     3550.0 
84  , ctx-lh-rostralanteriorcingulate_1                      , cortical  ,     3137.0 
85  , ctx-lh-caudalanteriorcingulate_1                       , cortical  ,     1996.0 
86  , ctx-lh-posteriorcingulate_1                            , cortical  ,     2942.0 
87  , ctx-lh-isthmuscingulate_1                              , cortical  ,     1732.0 
88  , ctx-lh-postcentral_1                                   , cortical  ,     3542.0 
89  , ctx-lh-postcentral_2                                   , cortical  ,     6933.0 
90  , ctx-lh-supramarginal_1                                 , cortical  ,     5626.0 
91  , ctx-lh-supramarginal_2                                 , cortical  ,     5941.0 
92  , ctx-lh-superiorparietal_1                              , cortical  ,     5031.0 
93  , ctx-lh-superiorparietal_2                              , cortical  ,     4126.0 
94  , ctx-lh-superiorparietal_3                              , cortical  ,     5086.0 
95  , ctx-lh-inferiorparietal_1                              , cortical  ,     6639.0 
96  , ctx-lh-inferiorparietal_2                              , cortical  ,     3872.0 
97  , ctx-lh-inferiorparietal_3                              , cortical  ,     2916.0 
98  , ctx-lh-precuneus_1                                     , cortical  ,     3653.0 
99  , ctx-lh-precuneus_2                                     , cortical  ,     6535.0 
100 , ctx-lh-cuneus_1                                        , cortical  ,     2652.0 
101 , ctx-lh-pericalcarine_1                                 , cortical  ,     2399.0 
102 , ctx-lh-lateraloccipital_1                              , cortical  ,     3465.0 
103 , ctx-lh-lateraloccipital_2                              , cortical  ,     4311.0 
104 , ctx-lh-lateraloccipital_3                              , cortical  ,     3532.0 
105 , ctx-lh-lingual_1                                       , cortical  ,     3797.0 
106 , ctx-lh-lingual_2                                       , cortical  ,     2149.0 
107 , ctx-lh-fusiform_1                                      , cortical  ,     4022.0 
108 , ctx-lh-fusiform_2                                      , cortical  ,     4180.0 
