index, name                                                   , type      , volume-mm3 
1   , ctx-rh-lateralorbitofrontal_1                          , cortical  ,     1919.0 
2   , ctx-rh-lateralorbitofrontal_2                          , cortical  ,     2327.0 
3   , ctx-rh-lateralorbitofrontal_3                          , cortical  ,     2203.0 
4   , ctx-rh-lateralorbitofrontal_4                          , cortical  ,     1299.0 
5   , ctx-rh-parsorbitalis_1                                 , cortical  ,     2849.0 
6   , ctx-rh-frontalpole_1                                   , cortical  ,     1016.0 
7   , ctx-rh-medialorbitofrontal_1                           , cortical  ,     2755.0 
8   , ctx-rh-medialorbitofrontal_2                           , cortical  ,     1507.0 
9   , ctx-rh-medialorbitofrontal_3                           , cortical  ,     1100.0 
10  , ctx-rh-parstriangularis_1                              , cortical  ,     1229.0 
11  , ctx-rh-parstriangularis_2                              , cortical  ,     3704.0 
12  , ctx-rh-parsopercularis_1                               , cortical  ,     1875.0 
13  , ctx-rh-parsopercularis_2                               , cortical  ,     2731.0 
14  , ctx-rh-rostralmiddlefrontal_1                          , cortical  ,     3137.0 
15  , ctx-rh-rostralmiddlefrontal_2                          , cortical  ,     3387.0 
16  , ctx-rh-rostralmiddlefrontal_3                          , cortical  ,     4141.0 
17  , ctx-rh-rostralmiddlefrontal_4                          , cortical  ,     2722.0 
18  , ctx-rh-rostralmiddlefrontal_5                          , cortical  ,     2280.0 
19  , ctx-rh-rostralmiddlefrontal_6                          , cortical  ,     2659.0 
20  , ctx-rh-superiorfrontal_1                               , cortical  ,     3107.0 
21  , ctx-rh-superiorfrontal_2                               , cortical  ,     4050.0 
22  , ctx-rh-superiorfrontal_3                               , cortical  ,     3946.0 
23  , ctx-rh-superiorfrontal_4                               , cortical  ,     3478.0 
24  , ctx-rh-superiorfrontal_5                               , cortical  ,     4344.0 
25  , ctx-rh-superiorfrontal_6                               , cortical  ,     2566.0 
26  , ctx-rh-superiorfrontal_7                               , cortical  ,     2315.0 
27  , ctx-rh-superiorfrontal_8                               , cortical  ,     1964.0 
28  , ctx-rh-caudalmiddlefrontal_1                           , cortical  ,     1674.0 
29  , ctx-rh-caudalmiddlefrontal_2                           , cortical  ,     1014.0 
30  , ctx-rh-caudalmiddlefrontal_3                           , cortical  ,     3996.0 
31  , ctx-rh-precentral_1                                    , cortical  ,     1832.0 
32  , ctx-rh-precentral_2                                    , cortical  ,     1867.0 
33  , ctx-rh-precentral_3                                    , cortical  ,     1670.0 
34  , ctx-rh-precentral_4                                    , cortical  ,     2874.0 
35  , ctx-rh-precentral_5                                    , cortical  ,     2547.0 
36  , ctx-rh-precentral_6                                    , cortical  ,     3171.0 
37  , ctx-rh-paracentral_1                                   , cortical  ,     1086.0 
38  , ctx-rh-paracentral_2                                   , cortical  ,     2291.0 
39  , ctx-rh-paracentral_3                                   , cortical  ,     1368.0 
40  , ctx-rh-rostralanteriorcingulate_1                      , cortical  ,     2195.0 
41  , ctx-rh-caudalanteriorcingulate_1                       , cortical  ,     2140.0 
42  , ctx-rh-posteriorcingulate_1                            , cortical  ,     1444.0 
43  , ctx-rh-posteriorcingulate_2                            , cortical  ,     1424.0 
44  , ctx-rh-isthmuscingulate_1                              , cortical  ,     2329.0 
45  , ctx-rh-postcentral_1                                   , cortical  ,     1390.0 
46  , ctx-rh-postcentral_2                                   , cortical  ,     1555.0 
47  , ctx-rh-postcentral_3                                   , cortical  ,     2020.0 
48  , ctx-rh-postcentral_4                                   , cortical  ,     1471.0 
49  , ctx-rh-postcentral_5                                   , cortical  ,     2495.0 
50  , ctx-rh-supramarginal_1                                 , cortical  ,     1428.0 
51  , ctx-rh-supramarginal_2                                 , cortical  ,     2994.0 
52  , ctx-rh-supramarginal_3                                 , cortical  ,     2312.0 
53  , ctx-rh-supramarginal_4                                 , cortical  ,     2501.0 
54  , ctx-rh-superiorparietal_1                              , cortical  ,     2361.0 
55  , ctx-rh-superiorparietal_2                              , cortical  ,     1591.0 
56  , ctx-rh-superiorparietal_3                              , cortical  ,     2629.0 
57  , ctx-rh-superiorparietal_4                              , cortical  ,     1988.0 
58  , ctx-rh-superiorparietal_5                              , cortical  ,     2327.0 
59  , ctx-rh-superiorparietal_6                              , cortical  ,     1683.0 
60  , ctx-rh-superiorparietal_7                              , cortical  ,     1921.0 
61  , ctx-rh-inferiorparietal_1                              , cortical  ,     2510.0 
62  , ctx-rh-inferiorparietal_2                              , cortical  ,     3997.0 
63  , ctx-rh-inferiorparietal_3                              , cortical  ,     2130.0 
64  , ctx-rh-inferiorparietal_4                              , cortical  ,     2284.0 
65  , ctx-rh-inferiorparietal_5                              , cortical  ,     2327.0 
66  , ctx-rh-inferiorparietal_6                              , cortical  ,     3169.0 
67  , ctx-rh-precuneus_1                                     , cortical  ,     1368.0 
68  , ctx-rh-precuneus_2                                     , cortical  ,     1441.0 
69  , ctx-rh-precuneus_3                                     , cortical  ,     1648.0 
70  , ctx-rh-precuneus_4                                     , cortical  ,     3091.0 
71  , ctx-rh-precuneus_5                                     , cortical  ,     2393.0 
72  , ctx-rh-cuneus_1                                        , cortical  ,     1236.0 
73  , ctx-rh-cuneus_2                                        , cortical  ,     1475.0 
74  , ctx-rh-pericalcarine_1                                 , cortical  ,     1425.0 
75  , ctx-rh-pericalcarine_2                                 , cortical  ,     1163.0 
76  , ctx-rh-lateraloccipital_1                              , cortical  ,     1809.0 
77  , ctx-rh-lateraloccipital_2                              , cortical  ,     2046.0 
78  , ctx-rh-lateraloccipital_3                              , cortical  ,     1651.0 
79  , ctx-rh-lateraloccipital_4                              , cortical  ,     3174.0 
80  , ctx-rh-lateraloccipital_5                              , cortical  ,     2941.0 
81  , ctx-rh-lingual_1                                       , cortical  ,     2620.0 
82  , ctx-rh-lingual_2                                       , cortical  ,     1611.0 
83  , ctx-rh-lingual_3                                       , cortical  ,     2620.0 
84  , ctx-rh-fusiform_1                                      , cortical  ,     2258.0 
85  , ctx-rh-fusiform_2                                      , cortical  ,     2576.0 
86  , ctx-rh-fusiform_3                                      , cortical  ,     2558.0 
87  , ctx-rh-fusiform_4                                      , cortical  ,     3418.0 
88  , ctx-rh-parahippocampal_1                               , cortical  ,     1886.0 
89  , ctx-rh-entorhinal_1                                    , cortical  ,     1403.0 
90  , ctx-rh-temporalpole_1                                  , cortical  ,     2846.0 
91  , ctx-rh-inferiortemporal_1                              , cortical  ,     2452.0 
92  , ctx-rh-inferiortemporal_2                              , cortical  ,     2029.0 
93  , ctx-rh-inferiortemporal_3                              , cortical  ,     1340.0 
94  , ctx-rh-inferiortemporal_4                              , cortical  ,     2865.0 
95  , ctx-rh-middletemporal_1                                , cortical  ,     2818.0 
96  , ctx-rh-middletemporal_2                                , cortical  ,     2138.0 
97  , ctx-rh-middletemporal_3                                , cortical  ,     2241.0 
98  , ctx-rh-middletemporal_4                                , cortical  ,     4549.0 
99  , ctx-rh-bankssts_1                                      , cortical  ,     2730.0 
100 , ctx-rh-superiortemporal_1                              , cortical  ,     1868.0 
101 , ctx-rh-superiortemporal_2                              , cortical  ,     2274.0 
102 , ctx-rh-superiortemporal_3                              , cortical  ,     2707.0 
103 , ctx-rh-superiortemporal_4                              , cortical  ,     1212.0 
104 , ctx-rh-superiortemporal_5                              , cortical  ,     5174.0 
105 , ctx-rh-transversetemporal_1                            , cortical  ,      965.0 
106 , ctx-rh-insula_1                                        , cortical  ,     1293.0 
107 , ctx-rh-insula_2                                        , cortical  ,     2281.0 
108 , ctx-rh-insula_3                                        , cortical  ,     2374.0 
109 , Right-Thalamus_Proper                                  , subcortical,     7984.0 
110 , Right-Caudate                                          , subcortical,     3434.0 
111 , Right-Putamen                                          , subcortical,     4209.0 
112 , Right-Pallidum                                         , subcortical,     1570.0 
113 , Right-Accumbens_area                                   , subcortical,      534.0 
114 , Right-Hippocampus                                      , subcortical,     4130.0 
115 , Right-Amygdala                                         , subcortical,     1510.0 
116 , ctx-lh-lateralorbitofrontal_1                          , cortical  ,     1897.0 
117 , ctx-lh-lateralorbitofrontal_2                          , cortical  ,     2418.0 
118 , ctx-lh-lateralorbitofrontal_3                          , cortical  ,     2264.0 
119 , ctx-lh-lateralorbitofrontal_4                          , cortical  ,     1661.0 
120 , ctx-lh-parsorbitalis_1                                 , cortical  ,     2681.0 
121 , ctx-lh-frontalpole_1                                   , cortical  ,      956.0 
122 , ctx-lh-medialorbitofrontal_1                           , cortical  ,     2542.0 
123 , ctx-lh-medialorbitofrontal_2                           , cortical  ,     1478.0 
124 , ctx-lh-medialorbitofrontal_3                           , cortical  ,      982.0 
125 , ctx-lh-parstriangularis_1                              , cortical  ,     1045.0 
126 , ctx-lh-parstriangularis_2                              , cortical  ,     2866.0 
127 , ctx-lh-parsopercularis_1                               , cortical  ,     2627.0 
128 , ctx-lh-parsopercularis_2                               , cortical  ,     2330.0 
129 , ctx-lh-rostralmiddlefrontal_1                          , cortical  ,     3715.0 
130 , ctx-lh-rostralmiddlefrontal_2                          , cortical  ,     2814.0 
131 , ctx-lh-rostralmiddlefrontal_3                          , cortical  ,     4662.0 
132 , ctx-lh-rostralmiddlefrontal_4                          , cortical  ,     2803.0 
133 , ctx-lh-rostralmiddlefrontal_5                          , cortical  ,     2053.0 
134 , ctx-lh-rostralmiddlefrontal_6                          , cortical  ,     3030.0 
135 , ctx-lh-superiorfrontal_1                               , cortical  ,     2877.0 
136 , ctx-lh-superiorfrontal_2                               , cortical  ,     4228.0 
137 , ctx-lh-superiorfrontal_3                               , cortical  ,     4140.0 
138 , ctx-lh-superiorfrontal_4                               , cortical  ,     3041.0 
139 , ctx-lh-superiorfrontal_5                               , cortical  ,     4515.0 
140 , ctx-lh-superiorfrontal_6                               , cortical  ,     3608.0 
141 , ctx-lh-superiorfrontal_7                               , cortical  ,     2909.0 
142 , ctx-lh-superiorfrontal_8                               , cortical  ,     2536.0 
143 , ctx-lh-caudalmiddlefrontal_1                           , cortical  ,     2191.0 
144 , ctx-lh-caudalmiddlefrontal_2                           , cortical  ,     1410.0 
145 , ctx-lh-caudalmiddlefrontal_3                           , cortical  ,     3624.0 
146 , ctx-lh-precentral_1                                    , cortical  ,     1958.0 
147 , ctx-lh-precentral_2                                    , cortical  ,     2197.0 
