index, name                                                   , type      , volume-mm3 
1   , ctx-rh-lateralorbitofrontal                            , cortical  ,     7406.0 
2   , ctx-rh-parsorbitalis                                   , cortical  ,     2196.0 
3   , ctx-rh-frontalpole                                     , cortical  ,      927.0 
4   , ctx-rh-medialorbitofrontal                             , cortical  ,     5758.0 
5   , ctx-rh-parstriangularis                                , cortical  ,     3787.0 
6   , ctx-rh-parsopercularis                                 , cortical  ,     3297.0 
7   , ctx-rh-rostralmiddlefrontal                            , cortical  ,    15839.0 
8   , ctx-rh-superiorfrontal                                 , cortical  ,    22261.0 
9   , ctx-rh-caudalmiddlefrontal                             , cortical  ,     5655.0 
10  , ctx-rh-precentral                                      , cortical  ,    13238.0 
11  , ctx-rh-paracentral                                     , cortical  ,     4404.0 
12  , ctx-rh-rostralanteriorcingulate                        , cortical  ,     2085.0 
13  , ctx-rh-caudalanteriorcingulate                         , cortical  ,     2616.0 
14  , ctx-rh-posteriorcingulate                              , cortical  ,     2744.0 
15  , ctx-rh-isthmuscingulate                                , cortical  ,     2447.0 
16  , ctx-rh-postcentral                                     , cortical  ,     8739.0 
17  , ctx-rh-supramarginal                                   , cortical  ,    11067.0 
18  , ctx-rh-superiorparietal                                , cortical  ,    12675.0 
19  , ctx-rh-inferiorparietal                                , cortical  ,    12842.0 
20  , ctx-rh-precuneus                                       , cortical  ,     9813.0 
21  , ctx-rh-cuneus                                          , cortical  ,     2819.0 
22  , ctx-rh-pericalcarine                                   , cortical  ,     1707.0 
23  , ctx-rh-lateraloccipital                                , cortical  ,     9403.0 
24  , ctx-rh-lingual                                         , cortical  ,     6145.0 
25  , ctx-rh-fusiform                                        , cortical  ,     7766.0 
26  , ctx-rh-parahippocampal                                 , cortical  ,     2073.0 
27  , ctx-rh-entorhinal                                      , cortical  ,     2375.0 
28  , ctx-rh-temporalpole                                    , cortical  ,     3081.0 
29  , ctx-rh-inferiortemporal                                , cortical  ,    11562.0 
30  , ctx-rh-middletemporal                                  , cortical  ,    11265.0 
31  , ctx-rh-bankssts                                        , cortical  ,     2899.0 
32  , ctx-rh-superiortemporal                                , cortical  ,    11736.0 
33  , ctx-rh-transversetemporal                              , cortical  ,      813.0 
34  , ctx-rh-insula                                          , cortical  ,     6115.0 
35  , Right-Thalamus_Proper                                  , subcortical,     8224.0 
36  , Right-Caudate                                          , subcortical,     4762.0 
37  , Right-Putamen                                          , subcortical,     5398.0 
38  , Right-Pallidum                                         , subcortical,     2193.0 
39  , Right-Accumbens_area                                   , subcortical,      585.0 
40  , Right-Hippocampus                                      , subcortical,     5012.0 
41  , Right-Amygdala                                         , subcortical,     1991.0 
42  , ctx-lh-lateralorbitofrontal                            , cortical  ,     7427.0 
43  , ctx-lh-parsorbitalis                                   , cortical  ,     1529.0 
44  , ctx-lh-frontalpole                                     , cortical  ,      671.0 
45  , ctx-lh-medialorbitofrontal                             , cortical  ,     4637.0 
46  , ctx-lh-parstriangularis                                , cortical  ,     3168.0 
47  , ctx-lh-parsopercularis                                 , cortical  ,     4136.0 
48  , ctx-lh-rostralmiddlefrontal                            , cortical  ,    15580.0 
49  , ctx-lh-superiorfrontal                                 , cortical  ,    23877.0 
50  , ctx-lh-caudalmiddlefrontal                             , cortical  ,     6929.0 
51  , ctx-lh-precentral                                      , cortical  ,    12690.0 
52  , ctx-lh-paracentral                                     , cortical  ,     3357.0 
53  , ctx-lh-rostralanteriorcingulate                        , cortical  ,     2894.0 
54  , ctx-lh-caudalanteriorcingulate                         , cortical  ,     1707.0 
55  , ctx-lh-posteriorcingulate                              , cortical  ,     3050.0 
56  , ctx-lh-isthmuscingulate                                , cortical  ,     2730.0 
57  , ctx-lh-postcentral                                     , cortical  ,     9410.0 
58  , ctx-lh-supramarginal                                   , cortical  ,    12151.0 
59  , ctx-lh-superiorparietal                                , cortical  ,    11847.0 
60  , ctx-lh-inferiorparietal                                , cortical  ,     9282.0 
61  , ctx-lh-precuneus                                       , cortical  ,     8697.0 
62  , ctx-lh-cuneus                                          , cortical  ,     2058.0 
63  , ctx-lh-pericalcarine                                   , cortical  ,     1855.0 
64  , ctx-lh-lateraloccipital                                , cortical  ,    10032.0 
65  , ctx-lh-lingual                                         , cortical  ,     5771.0 
66  , ctx-lh-fusiform                                        , cortical  ,     9500.0 
67  , ctx-lh-parahippocampal                                 , cortical  ,     2368.0 
68  , ctx-lh-entorhinal                                      , cortical  ,     2857.0 
69  , ctx-lh-temporalpole                                    , cortical  ,     3643.0 
70  , ctx-lh-inferiortemporal                                , cortical  ,    12730.0 
71  , ctx-lh-middletemporal                                  , cortical  ,    10987.0 
72  , ctx-lh-bankssts                                        , cortical  ,     3011.0 
73  , ctx-lh-superiortemporal                                , cortical  ,    12917.0 
74  , ctx-lh-transversetemporal                              , cortical  ,      891.0 
75  , ctx-lh-insula                                          , cortical  ,     6077.0 
76  , Left-Thalamus_Proper                                   , subcortical,     8593.0 
77  , Left-Caudate                                           , subcortical,     4348.0 
78  , Left-Putamen                                           , subcortical,     5398.0 
79  , Left-Pallidum                                          , subcortical,     2061.0 
80  , Left-Accumbens_area                                    , subcortical,      473.0 
81  , Left-Hippocampus                                       , subcortical,     4808.0 
82  , Left-Amygdala                                          , subcortical,     1726.0 
83  , brainstem                                              , subcortical,    19674.0 
