index, name                                                   , type      , volume-mm3 
1   , ctx-rh-lateralorbitofrontal_1                          , cortical  ,     1528.0 
2   , ctx-rh-lateralorbitofrontal_2                          , cortical  ,     1558.0 
3   , ctx-rh-lateralorbitofrontal_3                          , cortical  ,     1328.0 
4   , ctx-rh-lateralorbitofrontal_4                          , cortical  ,     1022.0 
5   , ctx-rh-parsorbitalis_1                                 , cortical  ,     2306.0 
6   , ctx-rh-frontalpole_1                                   , cortical  ,      882.0 
7   , ctx-rh-medialorbitofrontal_1                           , cortical  ,     2435.0 
8   , ctx-rh-medialorbitofrontal_2                           , cortical  ,     1250.0 
9   , ctx-rh-medialorbitofrontal_3                           , cortical  ,      868.0 
10  , ctx-rh-parstriangularis_1                              , cortical  ,      664.0 
11  , ctx-rh-parstriangularis_2                              , cortical  ,     2398.0 
12  , ctx-rh-parsopercularis_1                               , cortical  ,     1692.0 
13  , ctx-rh-parsopercularis_2                               , cortical  ,     1895.0 
14  , ctx-rh-rostralmiddlefrontal_1                          , cortical  ,     2900.0 
15  , ctx-rh-rostralmiddlefrontal_2                          , cortical  ,     1479.0 
16  , ctx-rh-rostralmiddlefrontal_3                          , cortical  ,     2433.0 
17  , ctx-rh-rostralmiddlefrontal_4                          , cortical  ,     1498.0 
18  , ctx-rh-rostralmiddlefrontal_5                          , cortical  ,     1675.0 
19  , ctx-rh-rostralmiddlefrontal_6                          , cortical  ,     2690.0 
20  , ctx-rh-superiorfrontal_1                               , cortical  ,     2392.0 
21  , ctx-rh-superiorfrontal_2                               , cortical  ,     2888.0 
22  , ctx-rh-superiorfrontal_3                               , cortical  ,     2971.0 
23  , ctx-rh-superiorfrontal_4                               , cortical  ,     2871.0 
24  , ctx-rh-superiorfrontal_5                               , cortical  ,     3584.0 
25  , ctx-rh-superiorfrontal_6                               , cortical  ,     1959.0 
26  , ctx-rh-superiorfrontal_7                               , cortical  ,     2120.0 
27  , ctx-rh-superiorfrontal_8                               , cortical  ,     2205.0 
28  , ctx-rh-caudalmiddlefrontal_1                           , cortical  ,     1638.0 
29  , ctx-rh-caudalmiddlefrontal_2                           , cortical  ,      907.0 
30  , ctx-rh-caudalmiddlefrontal_3                           , cortical  ,     3334.0 
31  , ctx-rh-precentral_1                                    , cortical  ,     1791.0 
32  , ctx-rh-precentral_2                                    , cortical  ,     1565.0 
33  , ctx-rh-precentral_3                                    , cortical  ,     1679.0 
34  , ctx-rh-precentral_4                                    , cortical  ,     2012.0 
35  , ctx-rh-precentral_5                                    , cortical  ,     1771.0 
36  , ctx-rh-precentral_6                                    , cortical  ,     2557.0 
37  , ctx-rh-paracentral_1                                   , cortical  ,      748.0 
38  , ctx-rh-paracentral_2                                   , cortical  ,     1607.0 
39  , ctx-rh-paracentral_3                                   , cortical  ,      932.0 
40  , ctx-rh-rostralanteriorcingulate_1                      , cortical  ,     1497.0 
41  , ctx-rh-caudalanteriorcingulate_1                       , cortical  ,     1619.0 
42  , ctx-rh-posteriorcingulate_1                            , cortical  ,     1239.0 
43  , ctx-rh-posteriorcingulate_2                            , cortical  ,     1297.0 
44  , ctx-rh-isthmuscingulate_1                              , cortical  ,     2225.0 
45  , ctx-rh-postcentral_1                                   , cortical  ,     1509.0 
46  , ctx-rh-postcentral_2                                   , cortical  ,     1171.0 
47  , ctx-rh-postcentral_3                                   , cortical  ,     1727.0 
48  , ctx-rh-postcentral_4                                   , cortical  ,     1480.0 
49  , ctx-rh-postcentral_5                                   , cortical  ,     1834.0 
50  , ctx-rh-supramarginal_1                                 , cortical  ,     1230.0 
51  , ctx-rh-supramarginal_2                                 , cortical  ,     2492.0 
52  , ctx-rh-supramarginal_3                                 , cortical  ,     1901.0 
53  , ctx-rh-supramarginal_4                                 , cortical  ,     2242.0 
54  , ctx-rh-superiorparietal_1                              , cortical  ,     1600.0 
55  , ctx-rh-superiorparietal_2                              , cortical  ,     1526.0 
56  , ctx-rh-superiorparietal_3                              , cortical  ,     1441.0 
57  , ctx-rh-superiorparietal_4                              , cortical  ,     1224.0 
58  , ctx-rh-superiorparietal_5                              , cortical  ,     1733.0 
59  , ctx-rh-superiorparietal_6                              , cortical  ,     1180.0 
60  , ctx-rh-superiorparietal_7                              , cortical  ,     1702.0 
61  , ctx-rh-inferiorparietal_1                              , cortical  ,     1596.0 
62  , ctx-rh-inferiorparietal_2                              , cortical  ,     2951.0 
63  , ctx-rh-inferiorparietal_3                              , cortical  ,     1323.0 
64  , ctx-rh-inferiorparietal_4                              , cortical  ,     1965.0 
65  , ctx-rh-inferiorparietal_5                              , cortical  ,     2370.0 
66  , ctx-rh-inferiorparietal_6                              , cortical  ,     2244.0 
67  , ctx-rh-precuneus_1                                     , cortical  ,      850.0 
68  , ctx-rh-precuneus_2                                     , cortical  ,     1484.0 
69  , ctx-rh-precuneus_3                                     , cortical  ,     1456.0 
70  , ctx-rh-precuneus_4                                     , cortical  ,     2730.0 
71  , ctx-rh-precuneus_5                                     , cortical  ,     2638.0 
72  , ctx-rh-cuneus_1                                        , cortical  ,      867.0 
73  , ctx-rh-cuneus_2                                        , cortical  ,     1385.0 
74  , ctx-rh-pericalcarine_1                                 , cortical  ,      727.0 
75  , ctx-rh-pericalcarine_2                                 , cortical  ,      776.0 
76  , ctx-rh-lateraloccipital_1                              , cortical  ,     1812.0 
77  , ctx-rh-lateraloccipital_2                              , cortical  ,     1306.0 
78  , ctx-rh-lateraloccipital_3                              , cortical  ,     1577.0 
79  , ctx-rh-lateraloccipital_4                              , cortical  ,     2378.0 
80  , ctx-rh-lateraloccipital_5                              , cortical  ,     2105.0 
81  , ctx-rh-lingual_1                                       , cortical  ,     1990.0 
82  , ctx-rh-lingual_2                                       , cortical  ,     1367.0 
83  , ctx-rh-lingual_3                                       , cortical  ,     2447.0 
84  , ctx-rh-fusiform_1                                      , cortical  ,     1514.0 
85  , ctx-rh-fusiform_2                                      , cortical  ,     1603.0 
86  , ctx-rh-fusiform_3                                      , cortical  ,     1395.0 
87  , ctx-rh-fusiform_4                                      , cortical  ,     2760.0 
88  , ctx-rh-parahippocampal_1                               , cortical  ,     1999.0 
89  , ctx-rh-entorhinal_1                                    , cortical  ,     1696.0 
90  , ctx-rh-temporalpole_1                                  , cortical  ,     2406.0 
91  , ctx-rh-inferiortemporal_1                              , cortical  ,     3160.0 
92  , ctx-rh-inferiortemporal_2                              , cortical  ,     1928.0 
93  , ctx-rh-inferiortemporal_3                              , cortical  ,     2038.0 
94  , ctx-rh-inferiortemporal_4                              , cortical  ,     2578.0 
