COND	ACC	RT	nameCOND	outliers	bad_trials
1	1	0.610265355730007	FACES	0	0
1	1	0.487003874795846	FACES	0	0
0	1	0.456949382559287	SCRAMBLED	0	0
1	1	0.429917574945648	FACES	0	0
0	1	0.372857233842296	SCRAMBLED	0	0
1	1	0.40163823831881	FACES	0	0
0	1	0.426453893494909	SCRAMBLED	0	0
0	1	0.447225719442031	SCRAMBLED	0	0
1	1	0.456162772200514	FACES	0	0
0	1	0.465430949888287	SCRAMBLED	0	0
0	1	0.45887878141184	SCRAMBLED	0	0
0	1	0.444628939352697	SCRAMBLED	0	0
0	1	0.402444770505099	SCRAMBLED	0	0
0	1	0.344237415063617	SCRAMBLED	0	0
1	1	0.419084930072131	FACES	0	0
0	1	0.558956687833415	SCRAMBLED	0	0
0	1	0.454889284441379	SCRAMBLED	0	0
1	1	0.366704407462748	FACES	0	0
1	1	0.389590663786294	FACES	0	0
1	1	0.356482698647596	FACES	0	0
1	1	0.43022002451562	FACES	0	0
0	1	0.437992555876917	SCRAMBLED	0	0
0	1	0.496291068773644	SCRAMBLED	0	0
0	1	0.373688517390292	SCRAMBLED	0	0
1	1	0.398499946723859	FACES	0	0
0	1	0.602395026304293	SCRAMBLED	0	0
1	1	0.476206244044079	FACES	0	0
1	1	0.496972636766259	FACES	0	0
1	1	0.42088966657775	FACES	0	0
0	1	0.450697852577832	SCRAMBLED	0	0
1	1	0.456288340085848	FACES	0	0
0	1	0.485399865799081	SCRAMBLED	0	0
0	1	0.522024033572961	SCRAMBLED	0	0
0	1	0.430002393637551	SCRAMBLED	0	0
0	1	0.418959060341876	SCRAMBLED	0	0
0	1	0.660706518573534	SCRAMBLED	0	0
0	1	0.541444797368968	SCRAMBLED	0	0
0	1	0.657387723143074	SCRAMBLED	0	0
1	1	0.501229569184943	FACES	0	0
0	1	0.452949622827873	SCRAMBLED	0	0
1	1	0.447353400248176	FACES	0	0
1	1	0.488536648164882	FACES	0	0
1	1	0.369462373251736	FACES	0	0
0	1	0.490400546462297	SCRAMBLED	0	0
1	1	0.480127825692762	FACES	0	0
0	1	0.48170617778942	SCRAMBLED	0	0
1	1	0.506891896011439	FACES	0	0
1	1	0.450681552900278	FACES	0	0
1	1	0.447232963742863	FACES	0	0
1	1	0.496197798396679	FACES	0	0
1	1	0.586077539979669	FACES	0	0
1	1	0.361692558502909	FACES	0	0
0	1	0.562741231452492	SCRAMBLED	0	0
0	1	0.54267149901807	SCRAMBLED	0	0
1	1	0.51840339226419	FACES	0	0
1	1	0.590239390947318	FACES	0	0
1	1	0.532041392729298	FACES	0	0
1	1	0.555978374553888	FACES	0	0
0	1	0.453846105086086	SCRAMBLED	0	0
0	1	0.378625810418271	SCRAMBLED	0	0
1	1	0.505425528735941	FACES	0	0
0	1	0.484345518147165	SCRAMBLED	0	0
1	1	0.438193283385772	FACES	0	0
1	1	0.463986315515285	FACES	0	0
0	1	0.534917983946798	SCRAMBLED	0	0
1	1	0.420674148621401	FACES	0	0
0	1	0.51762915758718	SCRAMBLED	0	0
0	1	0.494413587411145	SCRAMBLED	0	1
1	1	0.460187585139465	FACES	0	0
0	1	0.465120652325822	SCRAMBLED	0	0
