COND	ACC	RT	nameCOND	outliers	bad_trials
0	1	1.07592262912658	SCRAMBLED	0	0
0	1	0.686008781223791	SCRAMBLED	0	0
0	1	0.568717932928848	SCRAMBLED	0	0
1	1	0.459529160772945	FACES	0	0
0	1	0.436436040323315	SCRAMBLED	0	0
1	1	0.440334647559212	FACES	0	1
0	1	0.422190850647894	SCRAMBLED	0	0
0	0	NaN	SCRAMBLED	1	0
1	1	0.473887541662407	FACES	0	0
1	1	0.391641598584101	FACES	0	0
1	1	0.381379834092513	FACES	0	0
0	1	0.421364403868211	SCRAMBLED	0	0
0	1	0.405223034984374	SCRAMBLED	0	0
1	1	0.36510897446351	FACES	0	0
1	1	0.542880453780526	FACES	0	0
1	1	0.411664067796664	FACES	0	0
0	1	0.482618055415514	SCRAMBLED	0	0
1	1	0.420377376485703	FACES	0	0
1	1	0.429046012377512	FACES	0	0
1	1	0.482027951889904	FACES	0	0
1	1	0.31288103935367	FACES	0	0
1	1	0.361738291048823	FACES	0	0
0	1	0.416604637881392	SCRAMBLED	0	0
0	1	0.353533890054678	SCRAMBLED	0	0
0	1	0.457371887165209	SCRAMBLED	0	1
0	1	0.422153723931842	SCRAMBLED	0	0
0	1	0.359445791669714	SCRAMBLED	0	0
0	1	0.315889510886336	SCRAMBLED	0	0
0	1	0.335703406421089	SCRAMBLED	0	0
0	1	0.39659424240017	SCRAMBLED	0	0
0	1	0.305405589773727	SCRAMBLED	0	0
1	1	0.423302237446478	FACES	0	0
0	1	0.493107409707591	SCRAMBLED	0	0
0	1	0.397889451727679	SCRAMBLED	0	0
0	1	0.37586183789972	SCRAMBLED	0	0
0	1	0.336613463779941	SCRAMBLED	0	0
1	1	0.411454588593188	FACES	0	0
0	1	0.327368307305733	SCRAMBLED	0	0
1	1	0.407119817878993	FACES	0	0
1	1	0.491937465325464	FACES	0	0
0	1	0.402916650818952	SCRAMBLED	0	0
0	0	NaN	SCRAMBLED	1	0
0	1	0.477437821802596	SCRAMBLED	0	0
0	1	0.36823848513086	SCRAMBLED	0	0
0	1	0.453188038074586	SCRAMBLED	0	0
0	1	0.343294160116784	SCRAMBLED	0	0
1	1	0.395847180392593	FACES	0	0
1	1	0.41066979617608	FACES	0	0
1	1	0.405440663958871	FACES	0	0
1	1	0.386398279733839	FACES	0	0
