name	x	y	z
A1	-20.81604	-5.573532	88.876419
A2	-39.450966	-6.74123399999999	84.80275
A3	-51.950142	-8.028358	80.432205
A4	-67.218704	-12.125626	70.6026
A5	-75.704811	8.52456700000002	61.989899
A6	-68.477531	38.701015	56.233993
A7	-75.543884	40.82624	45.725861
A8	-86.536209	39.059269	27.866242
A9	-89.582764	40.6767349999999	10.566513
A10	-88.307465	42.90527	-8.512405
A11	-85.585884	40.641251	-26.00959
A12	-79.643669	39.718441	-43.396011
A13	-93.273018	14.01786	-38.853203
A14	-99.339684	15.620018	-21.185059
A15	-101.023659	13.490562	-5.807846
A16	-98.902992	17.078583	9.991959
A17	-95.994736	14.507835	25.102951
A18	-88.241745	16.310341	41.515594
A19	-78.713768	-11.623642	57.724777
A20	-88.2509	-11.7237849999999	43.566101
A21	-95.271492	-14.551712	26.154205
A22	-99.328926	-12.042198	9.227966
A23	-100.83699	-14.472115	-5.21579
A24	-98.908272	-12.087166	-27.444222
A25	-93.671066	-7.34339900000001	-40.562859
A26	-84.912506	-29.783997	-43.874153
A27	-93.502365	-34.090805	-20.750458
A28	-94.9067	-36.460533	-5.804886
A29	-91.899056	-38.798218	12.333816
A30	-87.719002	-38.418106	25.730667
A31	-76.900711	-42.950882	43.786789
A32	-72.128952	-36.987862	55.763931
B1	-24.322357	-18.230804	86.963623
B2	-43.163357	-30.121696	79.682327
B3	-53.628082	-55.452743	58.022034
B4	-58.898609	-63.101135	43.349258
B5	-69.935913	-60.52269	29.111191
B6	-77.556442	-58.345047	9.280075
B7	-76.543915	-59.156052	-7.937805
B8	-73.177155	-56.427048	-22.424683
B9	-69.147072	-51.851379	-39.887009
B10	-49.863827	-71.552811	-23.689789
B11	-50.522091	-74.586731	-3.048889
B12	-50.951885	-74.980652	14.127106
B13	-52.12077	-72.745209	29.611939
B14	-22.621925	-82.309403	-2.423889
B15	-22.822228	-81.91864	14.309067
B16	-27.140625	-79.248642	30.483063
B17	-29.790726	-74.564072	45.335053
B18	-33.06926	-63.377182	58.53418
B19	-38.306351	-46.641983	72.28302
B20	-17.836708	-35.830643	81.557251
B21	-11.365356	-49.721405	73.100967
B22	-8.541992	-62.212143	62.467865
B23	-5.82598100000001	-72.791199	48.697189
B24	-3.11945300000001	-78.530731	34.854721
B25	0.855063999999995	-82.739349	17.744141
B26	5.17780299999999	-83.421905	1.538528
B27	32.860596	-75.912826	7.629761
B28	29.055542	-76.319	24.082581
B29	24.77301	-72.484222	38.295746
B30	25.348785	-62.539337	54.754105
B31	16.804062	-53.518036	65.401672
B32	13.451996	-37.280029	78.865982
C1	-6.09895299999999	-10.200554	88.586121
C2	5.419693	-22.741631	85.262482
C3	36.336639	-39.642769	72.822586
C4	47.990494	-45.305985	62.313156
C5	46.375046	-60.281113	45.897049
C6	56.112732	-61.757004	32.737839
C7	60.404831	-64.898071	16.037338
C8	82.454742	-46.229385	27.232483
C9	76.563324	-44.335388	41.82869
C10	67.587174	-40.089485	54.597992
C11	27.487671	-21.227242	82.155991
C12	49.429611	-17.499443	77.889969
C13	63.243027	-19.355827	69.937103
C14	76.493149	-16.988403	60.405914
C15	90.056213	-18.495026	46.596893
C16	98.425308	-20.341621	34.00882
C17	98.804642	10.884476	35.7509
C18	89.985519	10.368164	47.770538
C19	76.549408	7.073563	61.745651
C20	63.627518	6.259003	71.433685
C21	47.220596	4.86982	79.165466
C22	30.385056	2.49089	84.630341
C23	11.459236	3.114868	87.099594
C24	16.506332	27.14175	81.250153
C25	36.711029	27.471611	74.885956
C26	51.067444	32.742313	67.006302
C27	66.847794	32.39558	58.546753
C28	78.128861	37.194943	45.915817
C29	89.982132	38.129909	33.063187
C30	65.587875	60.456348	20.536606
C31	58.338028	56.501823	37.183243
C32	48.342789	52.685158	49.8396
D1	-12.52243	8.40978999999999	87.990295
D2	-3.69960000000001	21.492462	85.24649
D3	19.281952	45.724316	69.048462
D4	29.234741	54.088619	58.146164
D5	26.625061	66.957252	42.538238
D6	33.021149	72.663712	27.229218
D7	37.821945	74.590714	11.141876
D8	11.011246	80.901154	2.412842
D9	8.03058599999998	79.791267	22.236038
D10	3.465271	75.657364	36.669861
D11	0.664215000000002	67.262878	53.076569
D12	-4.50907900000001	57.355614	63.347351
D13	0.426460000000004	42.319145	75.136581
D14	-24.579369	28.274105	82.139069
D15	-31.405571	10.139267	85.896179
D16	-48.570988	13.858604	80.792007
D17	-52.893482	31.589313	72.648361
D18	-27.717949	47.835743	70.957687
D19	-28.01255	60.644722	59.4767
D20	-28.350189	69.591644	48.799774
D21	-24.13855	76.926041	32.296158
D22	-23.13102	79.856033	16.302063
D23	-19.69838	81.508118	-2.312302
D24	-48.245316	73.018494	-4.999817
D25	-49.223423	72.845024	13.396484
D26	-51.427608	70.643082	29.961975
D27	-53.935112	61.471996	45.380447
D28	-51.007732	50.935608	58.497269
D29	-70.570892	56.425083	30.957047
D30	-73.927467	58.843964	11.098251
D31	-70.932243	61.580254	-5.155792
D32	-68.899048	59.692154	-21.524597
