COND	DIREC	ACC	RT	nameCOND	nameDIREC	outliers	bad_trials
1	0	1	0.610342628274793	COHERENT	RIGHT	0	0
1	0	1	0.804604598501101	COHERENT	RIGHT	0	0
0	0	1	0.704293667062302	RANDOM	NONE	0	0
1	0	1	1.06805568090522	COHERENT	RIGHT	0	0
1	0	1	0.902786007270606	COHERENT	RIGHT	0	0
0	0	1	0.817785302460379	RANDOM	NONE	0	0
1	180	1	0.803512821960339	COHERENT	LEFT	0	0
1	0	1	0.859290619927833	COHERENT	RIGHT	0	0
0	0	1	0.804152735222033	RANDOM	NONE	0	0
1	180	1	0.759823951409999	COHERENT	LEFT	0	0
1	0	1	0.774813617716518	COHERENT	RIGHT	0	0
1	180	1	0.839484097099103	COHERENT	LEFT	0	0
0	0	1	0.829230694465878	RANDOM	NONE	0	0
1	180	1	0.855006521380346	COHERENT	LEFT	0	0
0	0	1	0.939794726692526	RANDOM	NONE	0	0
1	180	1	0.839587932081031	COHERENT	LEFT	0	0
1	180	1	0.88931794603559	COHERENT	LEFT	0	0
1	0	1	0.903822244169987	COHERENT	RIGHT	0	0
1	0	1	0.984840092618469	COHERENT	RIGHT	0	0
1	0	1	0.92468854787694	COHERENT	RIGHT	0	0
0	0	1	0.73440007678937	RANDOM	NONE	0	0
0	0	1	1.0182619774705	RANDOM	NONE	0	0
0	0	1	0.898017446088033	RANDOM	NONE	0	0
1	180	1	0.684554757709975	COHERENT	LEFT	0	0
1	180	1	0.789364701961858	COHERENT	LEFT	0	0
0	0	1	0.94454940296373	RANDOM	NONE	0	0
1	180	1	1.09773075287285	COHERENT	LEFT	0	0
1	0	1	0.993788615520316	COHERENT	RIGHT	0	0
1	0	1	0.907692512018457	COHERENT	RIGHT	0	0
1	180	1	0.853643385394662	COHERENT	LEFT	0	0
0	0	1	0.934082897141252	RANDOM	NONE	0	0
0	0	0	NaN	RANDOM	NONE	1	0
0	0	0	NaN	RANDOM	NONE	1	0
0	0	1	0.994359707921831	RANDOM	NONE	0	0
0	0	1	1.18435297374026	RANDOM	NONE	0	0
1	180	1	1.00811120243588	COHERENT	LEFT	0	0
0	0	1	1.09761574959339	RANDOM	NONE	0	0
0	0	0	NaN	RANDOM	NONE	1	0
0	0	1	0.889531351071128	RANDOM	NONE	0	0
0	0	1	0.938300891441486	RANDOM	NONE	0	0
1	180	1	0.802874116081966	COHERENT	LEFT	0	0
1	0	1	0.838984240324862	COHERENT	RIGHT	0	0
0	0	1	0.877737628922205	RANDOM	NONE	0	0
1	0	1	0.819140892298492	COHERENT	RIGHT	0	0
1	0	1	1.16291527578596	COHERENT	RIGHT	0	0
1	180	1	0.909813583004052	COHERENT	LEFT	0	0
0	0	1	0.834821181974348	RANDOM	NONE	0	0
1	0	1	0.834301705217968	COHERENT	RIGHT	0	0
0	0	1	0.923945101479148	RANDOM	NONE	0	0
1	180	1	0.837916611454148	COHERENT	LEFT	0	0
0	0	1	1.00865693978358	RANDOM	NONE	0	0
0	0	1	0.8097851793068	RANDOM	NONE	0	0
0	0	1	1.05434946327296	RANDOM	NONE	0	0
0	0	1	0.93932897850209	RANDOM	NONE	0	0
0	0	1	0.977841192242977	RANDOM	NONE	0	0
