index, name                                                   , type      , volume-mm3 
1   , ctx-rh-lateralorbitofrontal_1                          , cortical  ,     3481.0 
2   , ctx-rh-lateralorbitofrontal_2                          , cortical  ,     2580.0 
3   , ctx-rh-parsorbitalis_1                                 , cortical  ,     2025.0 
4   , ctx-rh-frontalpole_1                                   , cortical  ,     1108.0 
5   , ctx-rh-medialorbitofrontal_1                           , cortical  ,     2246.0 
6   , ctx-rh-medialorbitofrontal_2                           , cortical  ,     2166.0 
7   , ctx-rh-parstriangularis_1                              , cortical  ,     3359.0 
8   , ctx-rh-parsopercularis_1                               , cortical  ,     4136.0 
9   , ctx-rh-rostralmiddlefrontal_1                          , cortical  ,     9639.0 
10  , ctx-rh-rostralmiddlefrontal_2                          , cortical  ,     6408.0 
11  , ctx-rh-superiorfrontal_1                               , cortical  ,     5301.0 
12  , ctx-rh-superiorfrontal_2                               , cortical  ,     6538.0 
13  , ctx-rh-superiorfrontal_3                               , cortical  ,     5176.0 
14  , ctx-rh-superiorfrontal_4                               , cortical  ,     3734.0 
15  , ctx-rh-caudalmiddlefrontal_1                           , cortical  ,     6472.0 
16  , ctx-rh-precentral_1                                    , cortical  ,     3448.0 
17  , ctx-rh-precentral_2                                    , cortical  ,     3332.0 
18  , ctx-rh-precentral_3                                    , cortical  ,     3964.0 
19  , ctx-rh-paracentral_1                                   , cortical  ,     3722.0 
20  , ctx-rh-rostralanteriorcingulate_1                      , cortical  ,     1877.0 
21  , ctx-rh-caudalanteriorcingulate_1                       , cortical  ,     2635.0 
22  , ctx-rh-posteriorcingulate_1                            , cortical  ,     2892.0 
23  , ctx-rh-isthmuscingulate_1                              , cortical  ,     2020.0 
24  , ctx-rh-postcentral_1                                   , cortical  ,     2906.0 
25  , ctx-rh-postcentral_2                                   , cortical  ,     5234.0 
26  , ctx-rh-supramarginal_1                                 , cortical  ,     3299.0 
27  , ctx-rh-supramarginal_2                                 , cortical  ,     3962.0 
28  , ctx-rh-superiorparietal_1                              , cortical  ,     2952.0 
29  , ctx-rh-superiorparietal_2                              , cortical  ,     3216.0 
30  , ctx-rh-superiorparietal_3                              , cortical  ,     4884.0 
31  , ctx-rh-inferiorparietal_1                              , cortical  ,     5041.0 
32  , ctx-rh-inferiorparietal_2                              , cortical  ,     4023.0 
33  , ctx-rh-inferiorparietal_3                              , cortical  ,     5573.0 
34  , ctx-rh-precuneus_1                                     , cortical  ,     4434.0 
35  , ctx-rh-precuneus_2                                     , cortical  ,     5023.0 
36  , ctx-rh-cuneus_1                                        , cortical  ,     2425.0 
37  , ctx-rh-pericalcarine_1                                 , cortical  ,     1603.0 
38  , ctx-rh-lateraloccipital_1                              , cortical  ,     2884.0 
39  , ctx-rh-lateraloccipital_2                              , cortical  ,     3556.0 
40  , ctx-rh-lateraloccipital_3                              , cortical  ,     2589.0 
41  , ctx-rh-lingual_1                                       , cortical  ,     3028.0 
42  , ctx-rh-lingual_2                                       , cortical  ,     2266.0 
43  , ctx-rh-fusiform_1                                      , cortical  ,     4045.0 
44  , ctx-rh-fusiform_2                                      , cortical  ,     5052.0 
45  , ctx-rh-parahippocampal_1                               , cortical  ,     2510.0 
46  , ctx-rh-entorhinal_1                                    , cortical  ,     1929.0 
47  , ctx-rh-temporalpole_1                                  , cortical  ,     3175.0 
48  , ctx-rh-inferiortemporal_1                              , cortical  ,     4853.0 
49  , ctx-rh-inferiortemporal_2                              , cortical  ,     3977.0 
50  , ctx-rh-middletemporal_1                                , cortical  ,     5189.0 
51  , ctx-rh-middletemporal_2                                , cortical  ,     5082.0 
52  , ctx-rh-bankssts_1                                      , cortical  ,     2571.0 
53  , ctx-rh-superiortemporal_1                              , cortical  ,     4467.0 
54  , ctx-rh-superiortemporal_2                              , cortical  ,     4656.0 
55  , ctx-rh-transversetemporal_1                            , cortical  ,      678.0 
56  , ctx-rh-insula_1                                        , cortical  ,     2567.0 
57  , ctx-rh-insula_2                                        , cortical  ,     2545.0 
58  , Right-Thalamus_Proper                                  , subcortical,     7432.0 
59  , Right-Caudate                                          , subcortical,     4018.0 
60  , Right-Putamen                                          , subcortical,     5333.0 
61  , Right-Pallidum                                         , subcortical,     2294.0 
62  , Right-Accumbens_area                                   , subcortical,      646.0 
63  , Right-Hippocampus                                      , subcortical,     4607.0 
64  , Right-Amygdala                                         , subcortical,     1731.0 
65  , ctx-lh-lateralorbitofrontal_1                          , cortical  ,     3868.0 
66  , ctx-lh-lateralorbitofrontal_2                          , cortical  ,     2546.0 
67  , ctx-lh-parsorbitalis_1                                 , cortical  ,     2019.0 
68  , ctx-lh-frontalpole_1                                   , cortical  ,      762.0 
69  , ctx-lh-medialorbitofrontal_1                           , cortical  ,     2036.0 
70  , ctx-lh-medialorbitofrontal_2                           , cortical  ,     1789.0 
71  , ctx-lh-parstriangularis_1                              , cortical  ,     2945.0 
72  , ctx-lh-parsopercularis_1                               , cortical  ,     3683.0 
73  , ctx-lh-rostralmiddlefrontal_1                          , cortical  ,     9797.0 
74  , ctx-lh-rostralmiddlefrontal_2                          , cortical  ,     6159.0 
75  , ctx-lh-superiorfrontal_1                               , cortical  ,     5804.0 
76  , ctx-lh-superiorfrontal_2                               , cortical  ,     6435.0 
77  , ctx-lh-superiorfrontal_3                               , cortical  ,     6233.0 
78  , ctx-lh-superiorfrontal_4                               , cortical  ,     3633.0 
79  , ctx-lh-caudalmiddlefrontal_1                           , cortical  ,     8216.0 
80  , ctx-lh-precentral_1                                    , cortical  ,     4039.0 
81  , ctx-lh-precentral_2                                    , cortical  ,     3508.0 
