index, name                                                   , type      , volume-mm3 
1   , ctx-rh-lateralorbitofrontal                            , cortical  ,     6061.0 
2   , ctx-rh-parsorbitalis                                   , cortical  ,     2025.0 
3   , ctx-rh-frontalpole                                     , cortical  ,     1108.0 
4   , ctx-rh-medialorbitofrontal                             , cortical  ,     4412.0 
5   , ctx-rh-parstriangularis                                , cortical  ,     3359.0 
6   , ctx-rh-parsopercularis                                 , cortical  ,     4136.0 
7   , ctx-rh-rostralmiddlefrontal                            , cortical  ,    16047.0 
8   , ctx-rh-superiorfrontal                                 , cortical  ,    20749.0 
9   , ctx-rh-caudalmiddlefrontal                             , cortical  ,     6472.0 
10  , ctx-rh-precentral                                      , cortical  ,    10744.0 
11  , ctx-rh-paracentral                                     , cortical  ,     3722.0 
12  , ctx-rh-rostralanteriorcingulate                        , cortical  ,     1877.0 
13  , ctx-rh-caudalanteriorcingulate                         , cortical  ,     2635.0 
14  , ctx-rh-posteriorcingulate                              , cortical  ,     2892.0 
15  , ctx-rh-isthmuscingulate                                , cortical  ,     2020.0 
16  , ctx-rh-postcentral                                     , cortical  ,     8140.0 
17  , ctx-rh-supramarginal                                   , cortical  ,     7261.0 
18  , ctx-rh-superiorparietal                                , cortical  ,    11052.0 
19  , ctx-rh-inferiorparietal                                , cortical  ,    14637.0 
20  , ctx-rh-precuneus                                       , cortical  ,     9457.0 
21  , ctx-rh-cuneus                                          , cortical  ,     2425.0 
22  , ctx-rh-pericalcarine                                   , cortical  ,     1603.0 
23  , ctx-rh-lateraloccipital                                , cortical  ,     9029.0 
24  , ctx-rh-lingual                                         , cortical  ,     5294.0 
25  , ctx-rh-fusiform                                        , cortical  ,     9097.0 
26  , ctx-rh-parahippocampal                                 , cortical  ,     2510.0 
27  , ctx-rh-entorhinal                                      , cortical  ,     1929.0 
28  , ctx-rh-temporalpole                                    , cortical  ,     3175.0 
29  , ctx-rh-inferiortemporal                                , cortical  ,     8830.0 
30  , ctx-rh-middletemporal                                  , cortical  ,    10271.0 
31  , ctx-rh-bankssts                                        , cortical  ,     2571.0 
32  , ctx-rh-superiortemporal                                , cortical  ,     9123.0 
33  , ctx-rh-transversetemporal                              , cortical  ,      678.0 
34  , ctx-rh-insula                                          , cortical  ,     5112.0 
35  , Right-Thalamus_Proper                                  , subcortical,     7432.0 
36  , Right-Caudate                                          , subcortical,     4018.0 
37  , Right-Putamen                                          , subcortical,     5333.0 
38  , Right-Pallidum                                         , subcortical,     2294.0 
39  , Right-Accumbens_area                                   , subcortical,      646.0 
40  , Right-Hippocampus                                      , subcortical,     4607.0 
41  , Right-Amygdala                                         , subcortical,     1731.0 
42  , ctx-lh-lateralorbitofrontal                            , cortical  ,     6414.0 
43  , ctx-lh-parsorbitalis                                   , cortical  ,     2019.0 
44  , ctx-lh-frontalpole                                     , cortical  ,      762.0 
45  , ctx-lh-medialorbitofrontal                             , cortical  ,     3825.0 
46  , ctx-lh-parstriangularis                                , cortical  ,     2945.0 
47  , ctx-lh-parsopercularis                                 , cortical  ,     3683.0 
48  , ctx-lh-rostralmiddlefrontal                            , cortical  ,    15956.0 
49  , ctx-lh-superiorfrontal                                 , cortical  ,    22105.0 
50  , ctx-lh-caudalmiddlefrontal                             , cortical  ,     8216.0 
51  , ctx-lh-precentral                                      , cortical  ,    11859.0 
52  , ctx-lh-paracentral                                     , cortical  ,     3232.0 
53  , ctx-lh-rostralanteriorcingulate                        , cortical  ,     2275.0 
54  , ctx-lh-caudalanteriorcingulate                         , cortical  ,     1461.0 
55  , ctx-lh-posteriorcingulate                              , cortical  ,     2774.0 
56  , ctx-lh-isthmuscingulate                                , cortical  ,     1916.0 
57  , ctx-lh-postcentral                                     , cortical  ,     8250.0 
58  , ctx-lh-supramarginal                                   , cortical  ,     8165.0 
59  , ctx-lh-superiorparietal                                , cortical  ,    10437.0 
60  , ctx-lh-inferiorparietal                                , cortical  ,    13918.0 
61  , ctx-lh-precuneus                                       , cortical  ,     8808.0 
62  , ctx-lh-cuneus                                          , cortical  ,     2055.0 
63  , ctx-lh-pericalcarine                                   , cortical  ,     1633.0 
64  , ctx-lh-lateraloccipital                                , cortical  ,    10447.0 
65  , ctx-lh-lingual                                         , cortical  ,     6379.0 
66  , ctx-lh-fusiform                                        , cortical  ,     9836.0 
67  , ctx-lh-parahippocampal                                 , cortical  ,     2646.0 
68  , ctx-lh-entorhinal                                      , cortical  ,     3109.0 
69  , ctx-lh-temporalpole                                    , cortical  ,     2752.0 
70  , ctx-lh-inferiortemporal                                , cortical  ,     9945.0 
71  , ctx-lh-middletemporal                                  , cortical  ,     8768.0 
72  , ctx-lh-bankssts                                        , cortical  ,     2414.0 
73  , ctx-lh-superiortemporal                                , cortical  ,     9477.0 
74  , ctx-lh-transversetemporal                              , cortical  ,      772.0 
75  , ctx-lh-insula                                          , cortical  ,     5623.0 
76  , Left-Thalamus_Proper                                   , subcortical,     8149.0 
77  , Left-Caudate                                           , subcortical,     4077.0 
78  , Left-Putamen                                           , subcortical,     5146.0 
79  , Left-Pallidum                                          , subcortical,     2238.0 
80  , Left-Accumbens_area                                    , subcortical,      389.0 
81  , Left-Hippocampus                                       , subcortical,     4240.0 
82  , Left-Amygdala                                          , subcortical,     1510.0 
83  , brainstem                                              , subcortical,    19287.0 
