index, name                                                   , type      , volume-mm3 
1   , ctx-rh-lateralorbitofrontal_1                          , cortical  ,     1002.0 
2   , ctx-rh-lateralorbitofrontal_2                          , cortical  ,      766.0 
3   , ctx-rh-lateralorbitofrontal_3                          , cortical  ,     1210.0 
4   , ctx-rh-lateralorbitofrontal_4                          , cortical  ,     1066.0 
5   , ctx-rh-lateralorbitofrontal_5                          , cortical  ,      682.0 
6   , ctx-rh-lateralorbitofrontal_6                          , cortical  ,     1311.0 
7   , ctx-rh-lateralorbitofrontal_7                          , cortical  ,     1369.0 
8   , ctx-rh-parsorbitalis_1                                 , cortical  ,     1271.0 
9   , ctx-rh-parsorbitalis_2                                 , cortical  ,      925.0 
10  , ctx-rh-frontalpole_1                                   , cortical  ,      927.0 
11  , ctx-rh-medialorbitofrontal_1                           , cortical  ,      880.0 
12  , ctx-rh-medialorbitofrontal_2                           , cortical  ,     2054.0 
13  , ctx-rh-medialorbitofrontal_3                           , cortical  ,     1048.0 
14  , ctx-rh-medialorbitofrontal_4                           , cortical  ,      792.0 
15  , ctx-rh-medialorbitofrontal_5                           , cortical  ,      984.0 
16  , ctx-rh-parstriangularis_1                              , cortical  ,      590.0 
17  , ctx-rh-parstriangularis_2                              , cortical  ,     1072.0 
18  , ctx-rh-parstriangularis_3                              , cortical  ,     1281.0 
19  , ctx-rh-parstriangularis_4                              , cortical  ,      844.0 
20  , ctx-rh-parsopercularis_1                               , cortical  ,      786.0 
21  , ctx-rh-parsopercularis_2                               , cortical  ,      568.0 
22  , ctx-rh-parsopercularis_3                               , cortical  ,     1307.0 
23  , ctx-rh-parsopercularis_4                               , cortical  ,      636.0 
24  , ctx-rh-rostralmiddlefrontal_1                          , cortical  ,     1954.0 
25  , ctx-rh-rostralmiddlefrontal_2                          , cortical  ,     1401.0 
26  , ctx-rh-rostralmiddlefrontal_3                          , cortical  ,      625.0 
27  , ctx-rh-rostralmiddlefrontal_4                          , cortical  ,     1457.0 
28  , ctx-rh-rostralmiddlefrontal_5                          , cortical  ,     1069.0 
29  , ctx-rh-rostralmiddlefrontal_6                          , cortical  ,     1353.0 
30  , ctx-rh-rostralmiddlefrontal_7                          , cortical  ,     1078.0 
31  , ctx-rh-rostralmiddlefrontal_8                          , cortical  ,     1238.0 
32  , ctx-rh-rostralmiddlefrontal_9                          , cortical  ,     1240.0 
33  , ctx-rh-rostralmiddlefrontal_10                         , cortical  ,     1137.0 
34  , ctx-rh-rostralmiddlefrontal_11                         , cortical  ,     1033.0 
35  , ctx-rh-rostralmiddlefrontal_12                         , cortical  ,      690.0 
36  , ctx-rh-rostralmiddlefrontal_13                         , cortical  ,     1564.0 
