COND	DIREC	ACC	RT	nameCOND	nameDIREC	outliers	bad_trials
1	0	1	0.940507244580658	COHERENT	RIGHT	0	0
1	0	0	NaN	COHERENT	RIGHT	1	0
1	180	1	0.633887903197319	COHERENT	LEFT	0	0
0	0	1	0.585029752866831	RANDOM	NONE	0	0
1	0	1	0.490849868911027	COHERENT	RIGHT	0	0
1	180	1	0.512627688007342	COHERENT	LEFT	0	0
0	0	1	0.549351063309587	RANDOM	NONE	0	0
0	0	1	0.588263720819668	RANDOM	NONE	0	0
0	0	1	0.482943339455232	RANDOM	NONE	0	0
0	0	1	0.538972422829829	RANDOM	NONE	0	0
1	180	1	0.632863139224355	COHERENT	LEFT	0	0
0	0	1	0.709654031230457	RANDOM	NONE	0	0
0	0	1	1.07946946505399	RANDOM	NONE	0	0
1	0	1	0.568199174274923	COHERENT	RIGHT	0	0
1	0	1	0.598102662333986	COHERENT	RIGHT	0	0
0	0	1	0.754893059314782	RANDOM	NONE	0	0
0	0	1	1.14765596183133	RANDOM	NONE	0	0
0	0	1	0.599406934830768	RANDOM	NONE	0	0
0	0	1	0.613832412003831	RANDOM	NONE	0	0
1	0	1	0.529119596445526	COHERENT	RIGHT	0	0
1	0	1	0.727928938431432	COHERENT	RIGHT	0	0
0	0	1	0.674852201569593	RANDOM	NONE	0	0
1	0	1	0.508346619546501	COHERENT	RIGHT	0	0
1	180	1	0.618443397110241	COHERENT	LEFT	0	0
1	0	1	0.779061793113215	COHERENT	RIGHT	0	0
0	0	0	NaN	RANDOM	NONE	1	0
0	0	1	0.727887887504039	RANDOM	NONE	0	0
1	0	1	0.659659132412344	COHERENT	RIGHT	0	0
1	0	1	0.614817936118925	COHERENT	RIGHT	0	0
0	0	1	0.479386397291819	RANDOM	NONE	0	0
0	0	1	0.643156659396482	RANDOM	NONE	0	0
1	180	1	0.757945316541736	COHERENT	LEFT	0	0
0	0	1	0.673862451621972	RANDOM	NONE	0	0
1	180	1	0.589551995526563	COHERENT	LEFT	0	0
0	0	0	NaN	RANDOM	NONE	1	0
1	0	0	NaN	COHERENT	RIGHT	1	0
1	180	1	0.782899149340665	COHERENT	LEFT	0	0
1	0	1	0.623870571253065	COHERENT	RIGHT	0	0
0	0	1	0.619662851146131	RANDOM	NONE	0	0
0	0	1	0.588434565121133	RANDOM	NONE	0	0
1	0	1	0.954156979958498	COHERENT	RIGHT	0	0
0	0	1	0.678729099494376	RANDOM	NONE	0	0
0	0	1	0.988876104074734	RANDOM	NONE	0	0
0	0	1	0.694466395289055	RANDOM	NONE	0	0
0	0	1	0.774419416124147	RANDOM	NONE	0	0
1	180	1	0.678359037454356	COHERENT	LEFT	0	0
0	0	1	0.753161676060699	RANDOM	NONE	0	0
1	0	1	0.929935121421295	COHERENT	RIGHT	0	0
0	0	1	0.929765484499512	RANDOM	NONE	0	0
0	0	1	0.864429008761363	RANDOM	NONE	0	0
0	0	1	0.724352376335446	RANDOM	NONE	0	0
1	180	1	0.534103360201698	COHERENT	LEFT	0	0
0	0	1	0.697885696103185	RANDOM	NONE	0	0
0	0	1	0.880763957768067	RANDOM	NONE	0	0
1	180	1	0.554615844812361	COHERENT	LEFT	0	0
0	0	1	0.848366323993105	RANDOM	NONE	0	0
1	180	1	0.883879904304194	COHERENT	LEFT	0	0
1	0	1	0.619879877740459	COHERENT	RIGHT	0	0
1	0	1	1.19847157736513	COHERENT	RIGHT	0	0
0	0	1	0.889181812748575	RANDOM	NONE	0	0
0	0	1	1.01408831624212	RANDOM	NONE	0	0
0	0	1	1.0980742888969	RANDOM	NONE	0	0
1	180	1	0.642928464530996	COHERENT	LEFT	0	0
0	0	1	0.862457356837695	RANDOM	NONE	0	0
1	0	1	0.669584401610336	COHERENT	RIGHT	0	0
1	0	1	1.1291812332056	COHERENT	RIGHT	0	0
0	0	1	0.654120879287802	RANDOM	NONE	0	0
1	0	1	1.02483007632327	COHERENT	RIGHT	0	0
0	0	1	0.729655492163147	RANDOM	NONE	0	0
1	180	1	0.978486597174197	COHERENT	LEFT	0	0
0	0	1	0.684261617563607	RANDOM	NONE	0	0
1	180	1	0.689060048451211	COHERENT	LEFT	0	0
0	0	1	0.839870291143598	RANDOM	NONE	0	0
1	180	1	0.704628612860688	COHERENT	LEFT	0	0
1	0	1	0.873426708094485	COHERENT	RIGHT	0	0
1	0	1	0.783314186297503	COHERENT	RIGHT	0	0
1	180	1	0.709076601637207	COHERENT	LEFT	0	0
0	0	1	0.689923929006909	RANDOM	NONE	0	0
0	0	1	0.753634667267761	RANDOM	NONE	0	0
1	0	1	1.02853763917301	COHERENT	RIGHT	0	0
0	0	1	0.819308002093749	RANDOM	NONE	0	0
