index, name                                                   , type      , volume-mm3 
1   , ctx-rh-lateralorbitofrontal_1                          , cortical  ,     2600.0 
2   , ctx-rh-lateralorbitofrontal_2                          , cortical  ,     2602.0 
3   , ctx-rh-lateralorbitofrontal_3                          , cortical  ,     2450.0 
4   , ctx-rh-lateralorbitofrontal_4                          , cortical  ,     1557.0 
5   , ctx-rh-parsorbitalis_1                                 , cortical  ,     3658.0 
6   , ctx-rh-frontalpole_1                                   , cortical  ,     1067.0 
7   , ctx-rh-medialorbitofrontal_1                           , cortical  ,     2540.0 
8   , ctx-rh-medialorbitofrontal_2                           , cortical  ,     1730.0 
9   , ctx-rh-medialorbitofrontal_3                           , cortical  ,     1514.0 
10  , ctx-rh-parstriangularis_1                              , cortical  ,      982.0 
11  , ctx-rh-parstriangularis_2                              , cortical  ,     3439.0 
12  , ctx-rh-parsopercularis_1                               , cortical  ,     1690.0 
13  , ctx-rh-parsopercularis_2                               , cortical  ,     2725.0 
14  , ctx-rh-rostralmiddlefrontal_1                          , cortical  ,     4408.0 
15  , ctx-rh-rostralmiddlefrontal_2                          , cortical  ,     2571.0 
16  , ctx-rh-rostralmiddlefrontal_3                          , cortical  ,     3482.0 
17  , ctx-rh-rostralmiddlefrontal_4                          , cortical  ,     2859.0 
18  , ctx-rh-rostralmiddlefrontal_5                          , cortical  ,     2220.0 
19  , ctx-rh-rostralmiddlefrontal_6                          , cortical  ,     2964.0 
20  , ctx-rh-superiorfrontal_1                               , cortical  ,     2759.0 
21  , ctx-rh-superiorfrontal_2                               , cortical  ,     3809.0 
22  , ctx-rh-superiorfrontal_3                               , cortical  ,     3995.0 
23  , ctx-rh-superiorfrontal_4                               , cortical  ,     3797.0 
24  , ctx-rh-superiorfrontal_5                               , cortical  ,     4288.0 
25  , ctx-rh-superiorfrontal_6                               , cortical  ,     2520.0 
26  , ctx-rh-superiorfrontal_7                               , cortical  ,     2189.0 
27  , ctx-rh-superiorfrontal_8                               , cortical  ,     2466.0 
28  , ctx-rh-caudalmiddlefrontal_1                           , cortical  ,     1594.0 
29  , ctx-rh-caudalmiddlefrontal_2                           , cortical  ,      769.0 
30  , ctx-rh-caudalmiddlefrontal_3                           , cortical  ,     3559.0 
31  , ctx-rh-precentral_1                                    , cortical  ,     2269.0 
32  , ctx-rh-precentral_2                                    , cortical  ,     1708.0 
33  , ctx-rh-precentral_3                                    , cortical  ,     1521.0 
34  , ctx-rh-precentral_4                                    , cortical  ,     2418.0 
35  , ctx-rh-precentral_5                                    , cortical  ,     2403.0 
36  , ctx-rh-precentral_6                                    , cortical  ,     3377.0 
37  , ctx-rh-paracentral_1                                   , cortical  ,     1591.0 
38  , ctx-rh-paracentral_2                                   , cortical  ,     1976.0 
39  , ctx-rh-paracentral_3                                   , cortical  ,     1710.0 
40  , ctx-rh-rostralanteriorcingulate_1                      , cortical  ,     2261.0 
41  , ctx-rh-caudalanteriorcingulate_1                       , cortical  ,     2926.0 
42  , ctx-rh-posteriorcingulate_1                            , cortical  ,     2039.0 
43  , ctx-rh-posteriorcingulate_2                            , cortical  ,     2169.0 
44  , ctx-rh-isthmuscingulate_1                              , cortical  ,     3331.0 
45  , ctx-rh-postcentral_1                                   , cortical  ,     1819.0 
46  , ctx-rh-postcentral_2                                   , cortical  ,     2086.0 
47  , ctx-rh-postcentral_3                                   , cortical  ,     2408.0 
48  , ctx-rh-postcentral_4                                   , cortical  ,     1293.0 
49  , ctx-rh-postcentral_5                                   , cortical  ,     2494.0 
50  , ctx-rh-supramarginal_1                                 , cortical  ,     1552.0 
51  , ctx-rh-supramarginal_2                                 , cortical  ,     3656.0 
52  , ctx-rh-supramarginal_3                                 , cortical  ,     3043.0 
53  , ctx-rh-supramarginal_4                                 , cortical  ,     2306.0 
54  , ctx-rh-superiorparietal_1                              , cortical  ,     1802.0 
55  , ctx-rh-superiorparietal_2                              , cortical  ,     1876.0 
56  , ctx-rh-superiorparietal_3                              , cortical  ,     1841.0 
57  , ctx-rh-superiorparietal_4                              , cortical  ,     2795.0 
58  , ctx-rh-superiorparietal_5                              , cortical  ,     1969.0 
59  , ctx-rh-superiorparietal_6                              , cortical  ,     1388.0 
60  , ctx-rh-superiorparietal_7                              , cortical  ,     2000.0 
61  , ctx-rh-inferiorparietal_1                              , cortical  ,     2210.0 
62  , ctx-rh-inferiorparietal_2                              , cortical  ,     4057.0 
63  , ctx-rh-inferiorparietal_3                              , cortical  ,     2878.0 
64  , ctx-rh-inferiorparietal_4                              , cortical  ,     2904.0 
65  , ctx-rh-inferiorparietal_5                              , cortical  ,     2523.0 
66  , ctx-rh-inferiorparietal_6                              , cortical  ,     3065.0 
67  , ctx-rh-precuneus_1                                     , cortical  ,     1248.0 
68  , ctx-rh-precuneus_2                                     , cortical  ,     1806.0 
69  , ctx-rh-precuneus_3                                     , cortical  ,     1886.0 
70  , ctx-rh-precuneus_4                                     , cortical  ,     3536.0 
71  , ctx-rh-precuneus_5                                     , cortical  ,     3103.0 
72  , ctx-rh-cuneus_1                                        , cortical  ,     1211.0 
73  , ctx-rh-cuneus_2                                        , cortical  ,     1613.0 
74  , ctx-rh-pericalcarine_1                                 , cortical  ,     1193.0 
75  , ctx-rh-pericalcarine_2                                 , cortical  ,      808.0 
76  , ctx-rh-lateraloccipital_1                              , cortical  ,     1818.0 
77  , ctx-rh-lateraloccipital_2                              , cortical  ,     1566.0 
78  , ctx-rh-lateraloccipital_3                              , cortical  ,     1581.0 
79  , ctx-rh-lateraloccipital_4                              , cortical  ,     2701.0 
80  , ctx-rh-lateraloccipital_5                              , cortical  ,     2443.0 
81  , ctx-rh-lingual_1                                       , cortical  ,     2475.0 
82  , ctx-rh-lingual_2                                       , cortical  ,     1503.0 
83  , ctx-rh-lingual_3                                       , cortical  ,     2864.0 
84  , ctx-rh-fusiform_1                                      , cortical  ,     1631.0 
85  , ctx-rh-fusiform_2                                      , cortical  ,     1487.0 
