index, name                                                   , type      , volume-mm3 
1   , ctx-rh-lateralorbitofrontal_1                          , cortical  ,     1077.0 
2   , ctx-rh-lateralorbitofrontal_2                          , cortical  ,      833.0 
3   , ctx-rh-lateralorbitofrontal_3                          , cortical  ,     1806.0 
4   , ctx-rh-lateralorbitofrontal_4                          , cortical  ,      932.0 
5   , ctx-rh-lateralorbitofrontal_5                          , cortical  ,      672.0 
6   , ctx-rh-lateralorbitofrontal_6                          , cortical  ,     1299.0 
7   , ctx-rh-lateralorbitofrontal_7                          , cortical  ,     1230.0 
8   , ctx-rh-parsorbitalis_1                                 , cortical  ,     1148.0 
9   , ctx-rh-parsorbitalis_2                                 , cortical  ,     1226.0 
10  , ctx-rh-frontalpole_1                                   , cortical  ,      957.0 
11  , ctx-rh-medialorbitofrontal_1                           , cortical  ,     1168.0 
12  , ctx-rh-medialorbitofrontal_2                           , cortical  ,     1784.0 
13  , ctx-rh-medialorbitofrontal_3                           , cortical  ,      859.0 
14  , ctx-rh-medialorbitofrontal_4                           , cortical  ,      707.0 
15  , ctx-rh-medialorbitofrontal_5                           , cortical  ,     1008.0 
16  , ctx-rh-parstriangularis_1                              , cortical  ,      518.0 
17  , ctx-rh-parstriangularis_2                              , cortical  ,      769.0 
18  , ctx-rh-parstriangularis_3                              , cortical  ,     1481.0 
19  , ctx-rh-parstriangularis_4                              , cortical  ,      821.0 
20  , ctx-rh-parsopercularis_1                               , cortical  ,     1147.0 
21  , ctx-rh-parsopercularis_2                               , cortical  ,      465.0 
22  , ctx-rh-parsopercularis_3                               , cortical  ,     1438.0 
23  , ctx-rh-parsopercularis_4                               , cortical  ,      793.0 
24  , ctx-rh-rostralmiddlefrontal_1                          , cortical  ,     1914.0 
25  , ctx-rh-rostralmiddlefrontal_2                          , cortical  ,     1489.0 
26  , ctx-rh-rostralmiddlefrontal_3                          , cortical  ,      676.0 
27  , ctx-rh-rostralmiddlefrontal_4                          , cortical  ,     1426.0 
28  , ctx-rh-rostralmiddlefrontal_5                          , cortical  ,     1665.0 
29  , ctx-rh-rostralmiddlefrontal_6                          , cortical  ,     1156.0 
30  , ctx-rh-rostralmiddlefrontal_7                          , cortical  ,     1391.0 
31  , ctx-rh-rostralmiddlefrontal_8                          , cortical  ,     1105.0 
32  , ctx-rh-rostralmiddlefrontal_9                          , cortical  ,      785.0 
33  , ctx-rh-rostralmiddlefrontal_10                         , cortical  ,     1259.0 
34  , ctx-rh-rostralmiddlefrontal_11                         , cortical  ,      913.0 
35  , ctx-rh-rostralmiddlefrontal_12                         , cortical  ,     1098.0 
36  , ctx-rh-rostralmiddlefrontal_13                         , cortical  ,     1781.0 
37  , ctx-rh-superiorfrontal_1                               , cortical  ,     1740.0 
38  , ctx-rh-superiorfrontal_2                               , cortical  ,     1101.0 
39  , ctx-rh-superiorfrontal_3                               , cortical  ,     1410.0 
40  , ctx-rh-superiorfrontal_4                               , cortical  ,     1385.0 
41  , ctx-rh-superiorfrontal_5                               , cortical  ,      833.0 
42  , ctx-rh-superiorfrontal_6                               , cortical  ,     2083.0 
43  , ctx-rh-superiorfrontal_7                               , cortical  ,     1390.0 
44  , ctx-rh-superiorfrontal_8                               , cortical  ,     1630.0 
45  , ctx-rh-superiorfrontal_9                               , cortical  ,     2506.0 
46  , ctx-rh-superiorfrontal_10                              , cortical  ,     1525.0 
47  , ctx-rh-superiorfrontal_11                              , cortical  ,     1042.0 
48  , ctx-rh-superiorfrontal_12                              , cortical  ,     1221.0 
49  , ctx-rh-superiorfrontal_13                              , cortical  ,     1567.0 
50  , ctx-rh-superiorfrontal_14                              , cortical  ,      778.0 
51  , ctx-rh-superiorfrontal_15                              , cortical  ,     1319.0 
52  , ctx-rh-superiorfrontal_16                              , cortical  ,     1190.0 
53  , ctx-rh-superiorfrontal_17                              , cortical  ,     1890.0 
54  , ctx-rh-caudalmiddlefrontal_1                           , cortical  ,     1220.0 
55  , ctx-rh-caudalmiddlefrontal_2                           , cortical  ,     1317.0 
56  , ctx-rh-caudalmiddlefrontal_3                           , cortical  ,      970.0 
57  , ctx-rh-caudalmiddlefrontal_4                           , cortical  ,     1109.0 
58  , ctx-rh-caudalmiddlefrontal_5                           , cortical  ,     1599.0 
59  , ctx-rh-precentral_1                                    , cortical  ,      494.0 
60  , ctx-rh-precentral_2                                    , cortical  ,      962.0 
61  , ctx-rh-precentral_3                                    , cortical  ,      457.0 
62  , ctx-rh-precentral_4                                    , cortical  ,     1576.0 
63  , ctx-rh-precentral_5                                    , cortical  ,      668.0 
64  , ctx-rh-precentral_6                                    , cortical  ,      814.0 
65  , ctx-rh-precentral_7                                    , cortical  ,      440.0 
66  , ctx-rh-precentral_8                                    , cortical  ,      729.0 
67  , ctx-rh-precentral_9                                    , cortical  ,      903.0 
68  , ctx-rh-precentral_10                                   , cortical  ,     1045.0 
69  , ctx-rh-precentral_11                                   , cortical  ,      590.0 
70  , ctx-rh-precentral_12                                   , cortical  ,     1839.0 
71  , ctx-rh-precentral_13                                   , cortical  ,     1100.0 
