index, name                                                   , type      , volume-mm3 
1   , ctx-rh-lateralorbitofrontal_1                          , cortical  ,     2182.0 
2   , ctx-rh-lateralorbitofrontal_2                          , cortical  ,     2292.0 
3   , ctx-rh-lateralorbitofrontal_3                          , cortical  ,     2018.0 
4   , ctx-rh-lateralorbitofrontal_4                          , cortical  ,     1214.0 
5   , ctx-rh-parsorbitalis_1                                 , cortical  ,     2651.0 
6   , ctx-rh-frontalpole_1                                   , cortical  ,      945.0 
7   , ctx-rh-medialorbitofrontal_1                           , cortical  ,     2361.0 
8   , ctx-rh-medialorbitofrontal_2                           , cortical  ,     1676.0 
9   , ctx-rh-medialorbitofrontal_3                           , cortical  ,     1188.0 
10  , ctx-rh-parstriangularis_1                              , cortical  ,      920.0 
11  , ctx-rh-parstriangularis_2                              , cortical  ,     3287.0 
12  , ctx-rh-parsopercularis_1                               , cortical  ,     1669.0 
13  , ctx-rh-parsopercularis_2                               , cortical  ,     2673.0 
14  , ctx-rh-rostralmiddlefrontal_1                          , cortical  ,     2926.0 
15  , ctx-rh-rostralmiddlefrontal_2                          , cortical  ,     2795.0 
16  , ctx-rh-rostralmiddlefrontal_3                          , cortical  ,     3793.0 
17  , ctx-rh-rostralmiddlefrontal_4                          , cortical  ,     2841.0 
18  , ctx-rh-rostralmiddlefrontal_5                          , cortical  ,     2452.0 
19  , ctx-rh-rostralmiddlefrontal_6                          , cortical  ,     2843.0 
20  , ctx-rh-superiorfrontal_1                               , cortical  ,     2163.0 
21  , ctx-rh-superiorfrontal_2                               , cortical  ,     3130.0 
22  , ctx-rh-superiorfrontal_3                               , cortical  ,     3148.0 
23  , ctx-rh-superiorfrontal_4                               , cortical  ,     2539.0 
24  , ctx-rh-superiorfrontal_5                               , cortical  ,     3043.0 
25  , ctx-rh-superiorfrontal_6                               , cortical  ,     1721.0 
26  , ctx-rh-superiorfrontal_7                               , cortical  ,     1254.0 
27  , ctx-rh-superiorfrontal_8                               , cortical  ,     1409.0 
28  , ctx-rh-caudalmiddlefrontal_1                           , cortical  ,     1665.0 
29  , ctx-rh-caudalmiddlefrontal_2                           , cortical  ,      747.0 
30  , ctx-rh-caudalmiddlefrontal_3                           , cortical  ,     2418.0 
31  , ctx-rh-precentral_1                                    , cortical  ,     1946.0 
32  , ctx-rh-precentral_2                                    , cortical  ,     1911.0 
33  , ctx-rh-precentral_3                                    , cortical  ,     2016.0 
34  , ctx-rh-precentral_4                                    , cortical  ,     2719.0 
35  , ctx-rh-precentral_5                                    , cortical  ,     2478.0 
36  , ctx-rh-precentral_6                                    , cortical  ,     2862.0 
37  , ctx-rh-paracentral_1                                   , cortical  ,      943.0 
38  , ctx-rh-paracentral_2                                   , cortical  ,     1443.0 
39  , ctx-rh-paracentral_3                                   , cortical  ,      967.0 
40  , ctx-rh-rostralanteriorcingulate_1                      , cortical  ,     1972.0 
41  , ctx-rh-caudalanteriorcingulate_1                       , cortical  ,     2308.0 
