COND	DIREC	ACC	RT	nameCOND	nameDIREC	outliers	bad_trials
0	0	1	0.969031789525616	RANDOM	NONE	0	0
0	0	1	0.691604954816285	RANDOM	NONE	0	0
0	0	0	NaN	RANDOM	NONE	1	0
0	0	1	0.624605415429869	RANDOM	NONE	0	0
0	0	1	0.477914734115075	RANDOM	NONE	0	0
1	0	0	NaN	COHERENT	RIGHT	1	0
1	0	1	0.844570655162897	COHERENT	RIGHT	0	0
0	0	1	0.578378123851508	RANDOM	NONE	0	0
1	180	1	0.459337792161932	COHERENT	LEFT	0	0
1	0	1	0.684439498239954	COHERENT	RIGHT	0	0
1	0	0	NaN	COHERENT	RIGHT	1	0
1	0	0	NaN	COHERENT	RIGHT	1	0
0	0	0	NaN	RANDOM	NONE	1	0
0	0	0	NaN	RANDOM	NONE	1	0
1	0	0	NaN	COHERENT	RIGHT	1	0
1	0	1	0.589523383493542	COHERENT	RIGHT	0	0
0	0	1	0.713912075480039	RANDOM	NONE	0	0
1	180	1	0.684789938237373	COHERENT	LEFT	0	0
0	0	1	0.658416687342651	RANDOM	NONE	0	0
0	0	0	NaN	RANDOM	NONE	1	0
1	0	1	0.850644948442095	COHERENT	RIGHT	0	0
1	180	0	NaN	COHERENT	LEFT	1	0
0	0	0	NaN	RANDOM	NONE	1	0
1	0	1	0.737658384691713	COHERENT	RIGHT	0	0
0	0	1	0.559505375526896	RANDOM	NONE	0	0
0	0	1	0.654192994942605	RANDOM	NONE	0	0
0	0	0	NaN	RANDOM	NONE	1	0
1	180	0	NaN	COHERENT	LEFT	1	0
0	0	1	0.588100796322578	RANDOM	NONE	0	0
1	180	1	0.527589377291406	COHERENT	LEFT	0	0
0	0	1	0.669920536750396	RANDOM	NONE	0	0
0	0	0	NaN	RANDOM	NONE	1	0
1	180	0	NaN	COHERENT	LEFT	1	0
0	0	1	0.694842525364948	RANDOM	NONE	0	0
1	0	1	0.474717610561129	COHERENT	RIGHT	0	0
0	0	0	NaN	RANDOM	NONE	1	0
0	0	1	0.572257346713741	RANDOM	NONE	0	0
1	180	1	0.81986931395295	COHERENT	LEFT	0	0
0	0	1	0.628932941903258	RANDOM	NONE	0	0
1	0	1	0.794653933711743	COHERENT	RIGHT	0	0
0	0	1	0.46988570404028	RANDOM	NONE	0	0
0	0	0	NaN	RANDOM	NONE	1	0
0	0	1	0.459287988028336	RANDOM	NONE	0	0
1	0	1	0.503750402205696	COHERENT	RIGHT	0	0
0	0	1	0.575812758189386	RANDOM	NONE	0	0
1	180	1	0.526717352182459	COHERENT	LEFT	0	0
0	0	1	0.590395710445591	RANDOM	NONE	0	0
0	0	1	0.418930943700616	RANDOM	NONE	0	0
1	0	1	0.474352682088465	COHERENT	RIGHT	0	0
0	0	1	0.513175155404497	RANDOM	NONE	0	0
0	0	0	NaN	RANDOM	NONE	1	0
1	180	0	NaN	COHERENT	LEFT	1	0
0	0	0	NaN	RANDOM	NONE	1	0
1	180	1	0.769266200983111	COHERENT	LEFT	0	0
0	0	1	0.483327085177734	RANDOM	NONE	0	0
0	0	0	NaN	RANDOM	NONE	1	0
1	180	0	NaN	COHERENT	LEFT	1	0
1	0	1	0.607648466123464	COHERENT	RIGHT	0	0
1	180	1	0.678608188765793	COHERENT	LEFT	0	0
0	0	1	0.530393500952414	RANDOM	NONE	0	0
0	0	0	NaN	RANDOM	NONE	1	0
1	0	1	0.399267969783978	COHERENT	RIGHT	0	0
0	0	1	0.613856777798901	RANDOM	NONE	0	0
0	0	0	NaN	RANDOM	NONE	1	0
0	0	0	NaN	RANDOM	NONE	1	0
1	0	0	NaN	COHERENT	RIGHT	1	0
1	180	1	0.418313976127138	COHERENT	LEFT	0	0
1	180	1	0.41412499569924	COHERENT	LEFT	0	0
0	0	1	0.765422831060278	RANDOM	NONE	0	0
0	0	0	NaN	RANDOM	NONE	1	0
1	0	1	0.380885414873774	COHERENT	RIGHT	0	0
1	0	1	0.535656439613376	COHERENT	RIGHT	0	0
1	0	1	0.473159193933498	COHERENT	RIGHT	0	0
0	0	1	0.549261721629591	RANDOM	NONE	0	0
0	0	0	NaN	RANDOM	NONE	1	0
1	180	1	0.414860285821305	COHERENT	LEFT	0	0
1	180	1	0.529522079531489	COHERENT	LEFT	0	0
1	0	1	0.634563525625708	COHERENT	RIGHT	0	0
0	0	1	0.444189185681353	RANDOM	NONE	0	0
1	0	1	0.498161171007268	COHERENT	RIGHT	0	0
1	0	1	0.478042111960349	COHERENT	RIGHT	0	0
0	0	0	NaN	RANDOM	NONE	1	0
1	0	1	0.521625256793413	COHERENT	RIGHT	0	0
1	180	1	0.404791701002068	COHERENT	LEFT	0	0
1	0	1	0.407425886920464	COHERENT	RIGHT	0	0
1	180	1	0.429122982403896	COHERENT	LEFT	0	0
0	0	1	0.43788217126712	RANDOM	NONE	0	0
1	0	1	0.33484858637712	COHERENT	RIGHT	0	0
1	0	1	0.427579959781724	COHERENT	RIGHT	0	0
0	0	0	NaN	RANDOM	NONE	1	0
0	0	0	NaN	RANDOM	NONE	1	0
1	180	1	0.479151084009573	COHERENT	LEFT	0	0
0	0	1	0.64295416389723	RANDOM	NONE	0	0
0	0	1	0.60905173532683	RANDOM	NONE	0	0
0	0	1	0.777712076566786	RANDOM	NONE	0	0
1	180	1	0.359762123382097	COHERENT	LEFT	0	0
1	180	1	0.588345893030237	COHERENT	LEFT	0	0
1	180	1	0.484324375230244	COHERENT	LEFT	0	0
0	0	1	0.528987817003326	RANDOM	NONE	0	0
1	0	1	0.538070883658293	COHERENT	RIGHT	0	0
0	0	1	0.635948684234791	RANDOM	NONE	0	0
1	180	1	0.460749512975781	COHERENT	LEFT	0	0
1	180	1	0.524565813597292	COHERENT	LEFT	0	0
0	0	1	0.425214112498907	RANDOM	NONE	0	0
1	180	1	0.32422038419827	COHERENT	LEFT	0	0
1	0	1	0.42990656744405	COHERENT	RIGHT	0	0
0	0	1	0.53967518045738	RANDOM	NONE	0	0
0	0	0	NaN	RANDOM	NONE	1	0
0	0	0	NaN	RANDOM	NONE	1	0
1	0	1	0.523366590421574	COHERENT	RIGHT	0	0
0	0	1	0.423000394206611	RANDOM	NONE	0	0
1	180	1	0.553894109771136	COHERENT	LEFT	0	0
1	180	1	0.602810220894753	COHERENT	LEFT	0	0
1	180	1	0.564653311914299	COHERENT	LEFT	0	0
1	180	1	0.528521167359941	COHERENT	LEFT	0	0
1	180	1	0.563222876819054	COHERENT	LEFT	0	0
1	180	1	1.07894589097759	COHERENT	LEFT	0	0
0	0	1	0.468045667674232	RANDOM	NONE	0	0
