name	x	y	z
A1	-21.785194	-0.159118999999995	90.477707
A2	-37.341988	-0.182533000000006	87.570374
A3	-51.572285	-1.12852500000001	80.43309
A4	-65.182701	-1.04061099999999	73.455841
A5	-76.096603	22.339081	59.947983
A6	-59.528851	47.731045	62.661789
A7	-69.331299	50.837936	47.81308
A8	-81.634865	48.517231	30.755997
A9	-84.603592	50.230896	13.134949
A10	-83.361481	51.152214	-10.321564
A11	-79.177002	50.537869	-21.907661
A12	-76.139984	49.771164	-39.084793
A13	-91.217484	24.111504	-40.827499
A14	-95.213409	30.383808	-23.495521
A15	-98.999741	29.328556	-5.65818
A16	-100.119728	28.636593	8.932938
A17	-94.852432	28.306267	26.206985
A18	-83.909927	30.720493	44.991486
A19	-80.723297	-5.547371	57.017563
A20	-92.409164	0.185622999999998	41.429077
A21	-101.56041	2.92426299999999	25.459992
A22	-105.570953	3.03260800000005	9.785828
A23	-105.976318	4.61797299999999	-7.250771
A24	-103.644699	4.27558099999998	-21.710358
A25	-94.871918	2.95184299999999	-40.606041
A26	-91.555199	-24.224205	-38.537773
A27	-96.97908	-26.394226	-21.523209
A28	-100.851166	-26.550667	-3.867027
A29	-101.558334	-24.918144	12.058777
A30	-94.619827	-22.24572	30.913757
A31	-86.799499	-25.975662	45.176422
A32	-76.506103	-22.714592	60.682571
B1	-25.767899	-18.561874	88.067856
B2	-46.684631	-26.070747	82.037415
B3	-59.729656	-45.90654	63.177109
B4	-67.253372	-52.644562	46.934265
B5	-82.628426	-45.6300050000001	34.092224
B6	-82.795204	-50.508469	14.808487
B7	-83.392006	-51.853989	-3.791306
B8	-81.1604	-49.802719	-21.272499
B9	-77.080803	-50.95842	-34.39328
B10	-56.515896	-67.464096	-19.757347
B11	-58.781162	-67.888458	-0.231232
B12	-60.221466	-65.789215	15.278381
B13	-59.094585	-64.364441	33.882904
B14	-30.060188	-78.61792	3.481125
B15	-34.676308	-77.382614	20.853134
B16	-34.049194	-74.326263	39.94191
B17	-38.571503	-68.523331	51.221939
B18	-37.937118	-59.445572	64.271683
B19	-44.935631	-45.230209	73.761673
B20	-18.043411	-30.932747	84.711304
B21	-19.765648	-46.553772	75.96669
B22	-15.828262	-61.728012	65.764984
B23	-11.998451	-71.394165	52.475143
B24	-8.27024800000003	-78.867798	38.196274
B25	-2.96529399999999	-82.307358	24.053726
B26	-2.041283	-82.878876	7.908707
B27	26.543762	-78.788376	7.127258
B28	22.7836	-78.271957	26.445602
B29	18.008858	-72.775559	42.010941
B30	15.861809	-61.992203	56.393112
B31	10.606735	-52.976044	66.749054
B32	8.922371	-36.933189	78.725479
C1	-5.48957100000002	-10.565537	90.448853
C2	3.124718	-19.782661	86.926422
C3	29.795136	-39.921493	70.706665
C4	41.011536	-46.78392	59.727508
C5	39.327148	-60.387177	45.851364
C6	48.153061	-65.724853	30.076859
C7	53.669357	-69.534424	13.952927
C8	78.98349	-49.808426	23.854523
C9	69.633331	-47.963455	39.817001
C10	60.530304	-44.489578	50.728867
C11	22.971024	-22.47274	80.550903
C12	44.013428	-19.602188	74.351303
C13	60.854279	-25.799393	64.033768
C14	75.126083	-23.297783	55.872803
C15	81.514816	-27.473045	46.736832
C16	94.425888	-28.11599	28.507507
C17	100.012375	2.41069	31.292191
C18	91.678787	1.585671	46.54126
C19	79.44783	-0.173958	58.508652
C20	64.886215	2.778328	68.402039
C21	48.329498	0.664345	76.898514
C22	32.695251	2.189156	82.827698
C23	14.500191	2.013481	88.845078
C24	23.968521	22.985016	82.813828
C25	42.568161	19.636513	77.90622
C26	56.896652	26.231358	68.018448
C27	72.551971	27.418522	58.572846
C28	82.959244	30.323418	45.98494
C29	94.067505	32.937969	27.706131
C30	75.572693	55.709206	23.733048
C31	68.174896	52.658531	38.139786
C32	58.320496	46.136005	53.980362
D1	-7.373703	5.345375	91.022919
D2	1.470665	22.656555	87.402176
D3	27.744843	42.171154	72.903046
D4	37.651428	51.411118	61.448563
D5	38.561935	62.754356	47.337692
D6	45.028	69.610969	31.290344
D7	51.700348	71.957085	17.136551
D8	23.324936	80.635895	11.852905
D9	19.330704	78.023239	28.391998
D10	14.81031	73.454987	42.215912
D11	11.445869	62.92852	57.347458
D12	5.025345	55.0821	68.334168
D13	6.30945600000001	38.322224	79.718552
D14	-20.15226	31.972233	85.151581
D15	-23.692108	16.498466	89.307449
D16	-45.14431	26.726864	82.028107
D17	-46.991131	39.12529	75.062866
D18	-19.807945	46.203579	77.456772
D19	-17.952736	59.458565	66.29393
D20	-16.309082	70.828903	54.189896
D21	-13.495834	76.191818	42.698318
D22	-9.997467	80.575859	25.713852
D23	-6.81100500000002	81.906487	6.209656
D24	-34.866844	77.314346	1.605393
D25	-39.576431	75.391861	15.01976
D26	-42.743065	73.321953	29.897629
D27	-45.309914	66.409752	50.007645
D28	-44.033371	53.737434	66.290924
D29	-62.659233	64.62529	31.65918
D30	-62.507423	66.860764	16.147217
D31	-60.426678	67.332047	-3.601738
D32	-56.202931	67.260864	-21.222992
